season,team_1,team_2,home,seed_diff,score_diff,score_1,score_2,won,pred
1997,3830,1689,0,1,-18,62,80,0,5.29330009963558
1997,6293,1689,0,8,17,73,56,1,14.515563640272
1997,8139,1824,0,13,-13,65,78,0,18.6888964769237
1997,8894,1824,0,5,1,82,81,1,15.6684814402306
1997,5761,2352,0,-13,-3,68,71,0,-29.8642774068837
1997,7179,2352,0,-8,11,98,87,1,-11.7294850701311
1997,6293,2721,0,15,8,82,74,1,29.6991018266816
1997,1358,3144,0,3,12,79,67,1,0.0558256946531373
1997,1392,3178,0,-11,3,73,70,1,-12.9406454044171
1997,1392,3757,0,-8,12,75,63,1,-14.8774446962689
1997,9675,3757,0,-5,-13,77,90,0,-1.95754799798501
1997,3966,3791,0,5,12,69,57,1,1.54570774367926
1997,1689,3830,0,-1,18,80,62,1,-5.29330009963569
1997,4276,3932,0,7,6,75,69,1,13.6314704978328
1997,10066,3932,0,-1,-13,60,73,0,-1.1954546892195
1997,1460,3966,0,3,-1,66,67,0,8.32194644586838
1997,3791,3966,0,-5,-12,57,69,0,-1.54570774367378
1997,9414,3966,0,4,1,74,73,1,3.15805940224896
1997,4161,4036,0,15,14,78,64,1,40.0293566047979
1997,300,4161,0,-3,3,85,82,1,-6.0690395060628
1997,4036,4161,0,-15,-14,64,78,0,-40.0293566047984
1997,7213,4161,0,-7,-14,61,75,0,-15.8843464483569
1997,300,4276,0,-3,5,84,79,1,-8.26415809305733
1997,3932,4276,0,-7,-6,69,75,0,-13.6314704978291
1997,5292,4276,0,0,-9,69,78,0,-6.88500921988722
1997,5525,4276,0,-15,-38,54,92,0,-28.6287801653023
1997,8451,4276,0,-3,-15,68,83,0,-16.9101146320514
1997,9777,4276,0,-1,-13,59,72,0,-12.5762717189077
1997,10032,4526,0,9,10,101,91,1,13.1797312497763
1997,4987,4608,0,-5,-8,57,65,0,-0.714450412584098
1997,6092,4608,0,3,-1,63,64,0,3.15671014677656
1997,6293,4608,0,5,23,97,74,1,11.9281661434331
1997,8894,4608,0,-4,-15,63,78,0,1.01479666576738
1997,7179,4885,0,-3,22,81,59,1,-1.6148098837939
1997,1621,4953,0,-7,9,75,66,1,-14.2429408178915
1997,4608,4987,0,5,8,65,57,1,0.714450412580826
1997,1528,5190,0,9,12,68,56,1,8.60147976773083
1997,1528,5292,0,-3,-6,84,90,0,-5.17612060554833
1997,4276,5292,0,0,9,78,69,1,6.8850092198918
1997,8758,5292,0,-8,-19,57,76,0,-8.25957847552609
1997,8962,5292,0,-15,-32,46,78,0,-30.3823718475847
1997,9414,5292,0,-1,-8,72,80,0,-6.97971894312808
1997,8758,5326,0,-1,22,62,40,1,2.21655504260883
1997,4276,5525,0,15,38,92,54,1,28.6287801653051
1997,2352,5761,0,13,3,71,68,1,29.8642774068787
1997,9777,5862,0,13,14,75,61,1,21.0721320325994
1997,4608,6092,0,-3,1,64,63,1,-3.15671014678006
1997,6744,6092,0,-11,-4,55,59,0,-11.3603700865138
1997,300,6293,0,-3,8,66,58,1,-2.20932107165732
1997,1151,6293,0,-4,-6,57,63,0,-6.31489384300381
1997,1689,6293,0,-8,-17,56,73,0,-14.5155636402736
1997,2721,6293,0,-15,-8,74,82,0,-29.6991018266792
1997,4608,6293,0,-5,-23,74,97,0,-11.9281661434335
1997,8587,6676,0,5,13,80,67,1,5.33186177054033
1997,6092,6744,0,11,4,59,55,1,11.3603700865131
1997,8451,6876,0,9,10,75,65,1,3.87779159988374
1997,1151,7145,0,7,3,55,52,1,10.4635201465677
1997,300,7179,0,6,4,96,92,1,8.78639022217804
1997,1392,7179,0,-4,-6,65,71,0,-11.7721835143597
1997,2352,7179,0,8,-11,87,98,0,11.7294850701276
1997,4885,7179,0,3,-22,59,81,0,1.6148098838007
1997,4161,7213,0,7,14,75,61,1,15.8843464483569
1997,7301,7213,0,-1,-7,76,83,0,5.22970037700664
1997,7213,7301,0,1,7,83,76,1,-5.22970037700559
1997,300,8105,0,9,8,65,57,1,17.7113856553328
1997,1824,8139,0,-13,13,78,65,1,-18.6888964769219
1997,776,8451,0,-1,-4,77,81,0,-1.10440271282452
1997,4276,8451,0,3,15,83,68,1,16.9101146320526
1997,6876,8451,0,-9,-10,65,75,0,-3.8777915998867
1997,10344,8519,0,11,22,68,46,1,18.3023600062787
1997,6676,8587,0,-5,-13,67,80,0,-5.33186177054093
1997,9777,8587,0,4,5,82,77,1,-2.24440480424745
1997,10344,8587,0,3,-6,66,72,0,2.36398661724869
1997,5292,8758,0,8,19,76,57,1,8.25957847552711
1997,5326,8758,0,1,-22,40,62,0,-2.21655504260823
1997,1824,8894,0,-5,-1,81,82,0,-15.66848144023
1997,4608,8894,0,4,15,78,63,1,-1.01479666576893
1997,10676,8894,0,3,-13,58,71,0,0.734810359161877
1997,5292,8962,0,15,32,78,46,1,30.3823718475857
1997,810,9179,0,-7,-29,52,81,0,-11.3449055261919
1997,1528,9179,0,1,6,65,59,1,3.07932131612198
1997,1324,9414,0,-13,-34,75,109,0,-22.3557922491427
1997,3966,9414,0,-4,-1,73,74,0,-3.15805940224497
1997,5292,9414,0,1,8,80,72,1,6.97971894313071
1997,10798,9414,0,-5,-13,83,96,0,0.597371289537882
1997,3757,9675,0,5,13,90,77,1,1.9575479979877
1997,1358,9777,0,-5,-19,58,77,0,-6.15959572492962
1997,4276,9777,0,1,13,72,59,1,12.5762717189115
1997,5862,9777,0,-13,-14,61,75,0,-21.0721320325978
1997,8587,9777,0,-4,-5,77,82,0,2.24440480424743
1997,776,9930,0,7,7,73,66,1,8.02093767980071
1997,10798,9964,0,3,12,80,68,1,4.2627808149685
1997,1151,10032,0,-1,7,75,68,1,0.714953275596443
1997,4526,10032,0,-9,-10,91,101,0,-13.1797312497758
1997,3932,10066,0,1,13,73,60,1,1.19545468922046
1997,8519,10344,0,-11,-22,46,68,0,-18.3023600062796
1997,8587,10344,0,-3,6,72,66,1,-2.36398661724943
1997,8894,10676,0,-3,13,71,58,1,-0.734810359160992
1997,9414,10798,0,5,13,96,83,1,-0.597371289537087
1997,9964,10798,0,-3,-12,68,80,0,-4.26278081496785
1998,3792,301,0,-8,-33,49,82,0,-14.0426886683232
1998,4954,301,0,-3,-8,79,87,0,-5.56205229216184
1998,6227,301,0,-15,-39,60,99,0,-29.407362831853
1998,9778,301,0,-2,25,76,51,1,-9.81193082967275
1998,5991,423,0,-5,-9,65,74,0,-7.45009519069351
1998,9778,423,0,3,6,75,69,1,-1.58756850031532
1998,6093,1026,0,9,17,79,62,1,9.56964811989661
1998,3724,1359,0,-1,-15,62,77,0,-1.87964258445451
1998,6294,1359,0,7,10,93,83,1,15.1825674886714
1998,6419,1461,0,-13,-3,62,65,0,-12.1657117334921
1998,10481,1461,0,-8,1,75,74,1,-2.92594837349703
1998,10271,1529,0,-5,3,75,72,1,-7.07112965208301
1998,8588,1622,0,11,10,67,57,1,13.9562223048511
1998,2688,1792,0,-13,-8,85,93,0,-18.6549667924646
1998,3831,1792,0,-5,-10,68,78,0,-6.90696965408763
1998,6294,1792,0,1,11,75,64,1,5.71039525708336
1998,10379,1792,0,-9,-1,74,75,0,-12.1421144545747
1998,5225,2061,0,11,19,80,61,1,19.6954524118078
1998,7214,2129,0,13,39,95,56,1,21.3737588608733
1998,7214,2251,0,8,15,80,65,1,10.1161005861324
1998,8418,2251,0,3,-2,64,66,0,1.11089422694808
1998,4277,2353,0,-1,2,86,84,1,-8.15242694612295
1998,6711,2353,0,-7,-6,73,79,0,-16.7853501067244
1998,7268,2353,0,-15,-36,63,99,0,-35.2720983545998
1998,8675,2353,0,-4,-13,67,80,0,-19.0797256234067
1998,5259,2489,0,9,12,83,71,1,11.9139763742532
1998,1792,2688,0,13,8,93,85,1,18.654966792458
1998,8725,2891,0,7,-9,87,96,0,9.62677394749514
1998,9931,2891,0,-1,6,83,77,1,-12.9805182810982
1998,6711,3027,0,1,15,74,59,1,3.17347524721612
1998,1359,3724,0,1,15,77,62,1,1.87964258445275
1998,4954,3758,0,1,6,67,61,1,3.7752526756185
1998,8106,3758,0,-7,-13,51,64,0,-7.29767071226689
1998,301,3792,0,8,33,82,49,1,14.042688668329
1998,8793,3792,0,1,-1,81,82,0,0.73266937907756
1998,1792,3831,0,5,10,78,68,1,6.90696965408533
1998,6677,3831,0,-3,-7,87,94,0,-4.7224324654866
1998,8675,3899,0,7,2,63,61,1,2.74421601411602
1998,7101,4162,0,-15,-58,52,110,0,-38.9808627388367
1998,7302,4162,0,-7,5,80,75,1,-11.1634662649483
1998,2353,4277,0,1,-2,84,86,0,8.15242694612189
1998,7506,4277,0,-13,-15,67,82,0,-28.4128109762169
1998,8486,4277,0,-8,-27,61,88,0,-12.7031872529399
1998,8588,4277,0,-1,-1,85,86,0,-3.97592587229386
1998,9415,4277,0,-4,-26,68,94,0,-9.19680785356688
1998,9778,4277,0,-1,-9,69,78,0,-7.55310389563556
1998,301,4954,0,3,8,87,79,1,5.56205229217241
1998,3758,4954,0,-1,-6,61,67,0,-3.77525267561749
1998,9812,4954,0,-9,-14,68,82,0,-12.7039826370302
1998,8486,4988,0,-3,5,51,46,1,-2.8479702725028
1998,9415,5157,0,5,3,65,62,1,2.31338654192989
1998,2061,5225,0,-11,-19,61,80,0,-19.6954524118057
1998,9415,5225,0,-3,3,85,82,1,-6.04700768580297
1998,2489,5259,0,-9,-12,71,83,0,-11.91397637425
1998,6294,5259,0,3,15,73,58,1,7.89841977384125
1998,7146,5259,0,-1,-7,56,63,0,-7.71043581052412
1998,9931,5327,0,-9,1,70,69,1,-17.8715769064189
1998,7302,5762,0,1,23,97,74,1,4.02987708836053
1998,6294,5863,0,15,36,88,52,1,30.3747663836398
1998,423,5991,0,5,9,74,65,1,7.45009519070037
1998,1026,6093,0,-9,-17,62,79,0,-9.56964811989662
1998,8675,6093,0,-1,10,56,46,1,-3.61256946264869
1998,301,6227,0,15,39,99,60,1,29.4073628318608
1998,1359,6294,0,-7,-10,83,93,0,-15.1825674886687
1998,1792,6294,0,-1,-11,64,75,0,-5.7103952570869
1998,5259,6294,0,-3,-15,58,73,0,-7.89841977383824
1998,5863,6294,0,-15,-36,52,88,0,-30.374766383637
1998,9778,6294,0,-2,6,65,59,1,-12.1585547045788
1998,1461,6419,0,13,3,65,62,1,12.1657117334856
1998,3831,6677,0,3,7,94,87,1,4.72243246549129
1998,2353,6711,0,7,6,79,73,1,16.785350106726
1998,3027,6711,0,-1,-15,59,74,0,-3.17347524721448
1998,4162,7101,0,15,58,110,52,1,38.9808627388365
1998,5259,7146,0,1,7,63,56,1,7.71043581052563
1998,9642,7146,0,-7,-12,57,69,0,-3.9290755832089
1998,2129,7214,0,-13,-39,56,95,0,-21.3737588608734
1998,2251,7214,0,-8,-15,65,80,0,-10.1161005861339
1998,8588,7214,0,-1,8,67,59,1,-2.0070368037713
1998,2353,7268,0,15,36,99,63,1,35.2720983546
1998,4162,7302,0,7,-5,75,80,0,11.1634662649487
1998,5762,7302,0,-1,-23,74,97,0,-4.02987708836127
1998,8588,7302,0,5,2,79,77,1,6.53859029401784
1998,9931,7302,0,-5,-6,68,74,0,-11.6804605861165
1998,8140,7370,0,11,-1,61,62,0,6.19336999499598
1998,10379,7370,0,3,15,81,66,1,2.4673809795093
1998,4277,7506,0,13,15,82,67,1,28.4128109762153
1998,9778,7739,0,11,17,85,68,1,6.56298641701103
1998,3758,8106,0,7,13,64,51,1,7.29767071226533
1998,7370,8140,0,-11,1,62,61,1,-6.19336999499573
1998,2251,8418,0,-3,2,66,64,1,-1.11089422694938
1998,4277,8486,0,8,27,88,61,1,12.7031872529383
1998,4988,8486,0,3,-5,46,51,0,2.847970272505
1998,1622,8588,0,-11,-10,57,67,0,-13.9562223048526
1998,4277,8588,0,1,1,86,85,1,3.97592587229209
1998,7214,8588,0,1,-8,59,67,0,2.00703680377096
1998,7302,8588,0,-5,-2,77,79,0,-6.53859029401847
1998,10271,8588,0,-8,-18,65,83,0,-7.70525629172584
1998,2353,8675,0,4,13,80,67,1,19.0797256234067
1998,3899,8675,0,-7,-2,61,63,0,-2.7442160141142
1998,6093,8675,0,1,-10,46,56,0,3.61256946264682
1998,2891,8725,0,-7,9,96,87,1,-9.62677394749235
1998,10481,8759,0,-3,30,82,52,1,1.66505902188217
1998,3792,8793,0,-1,1,82,81,1,-0.732669379079997
1998,4277,9415,0,4,26,94,68,1,9.19680785356445
1998,5157,9415,0,-5,-3,62,65,0,-2.31338654193015
1998,5225,9415,0,3,-3,82,85,0,6.04700768580567
1998,7146,9642,0,7,12,69,57,1,3.92907558320997
1998,301,9778,0,2,-25,51,76,0,9.81193082968043
1998,423,9778,0,-3,-6,69,75,0,1.58756850032469
1998,4277,9778,0,1,9,78,69,1,7.55310389563485
1998,6294,9778,0,2,-6,59,65,0,12.1585547045816
1998,7739,9778,0,-11,-17,68,85,0,-6.56298641700936
1998,10481,9778,0,-7,-3,62,65,0,0.529869251932379
1998,4954,9812,0,9,14,82,68,1,12.7039826370329
1998,2891,9931,0,1,-6,77,83,0,12.9805182810996
1998,5327,9931,0,9,-1,69,70,0,17.8715769064211
1998,7302,9931,0,5,6,74,68,1,11.6804605861165
1998,1529,10271,0,5,-3,72,75,0,7.07112965208109
1998,8588,10271,0,8,18,83,65,1,7.70525629172518
1998,1792,10379,0,9,1,75,74,1,12.1421144545689
1998,7370,10379,0,-3,-15,66,81,0,-2.46738097951039
1998,10799,10379,0,5,-1,68,69,0,11.0249494529763
1998,1461,10481,0,8,-1,74,75,0,2.92594837349157
1998,8759,10481,0,3,-30,52,82,0,-1.66505902188191
1998,9778,10481,0,7,3,65,62,1,-0.529869251931483
1998,10379,10799,0,-5,1,69,68,1,-11.0249494529759
1999,8589,193,0,13,12,69,57,1,26.8472067640848
1999,6678,302,0,-9,1,61,60,1,-3.31501589121412
1999,3934,424,0,-1,10,82,72,1,1.32449440007102
1999,8039,424,0,-9,-14,80,94,0,-11.2051177483964
1999,9779,458,0,13,22,80,58,1,14.6611792002249
1999,6643,527,0,-3,8,72,64,1,-7.66526332006979
1999,6712,527,0,-8,-7,74,81,0,-13.3521708969488
1999,10644,527,0,-15,-39,41,80,0,-31.4660947594638
1999,6678,1360,0,-8,13,85,72,1,1.89395934001229
1999,7303,1360,0,-7,-11,70,81,0,-0.916680888911532
1999,3112,1462,0,-11,-24,48,72,0,-15.2828323806903
1999,8760,1462,0,-3,10,64,54,1,-3.87942684485366
1999,9181,1623,0,-1,9,62,53,1,4.73391814182257
1999,2354,1793,0,0,-3,74,77,0,10.5164567500921
1999,3282,1793,0,-9,-5,62,67,0,-10.9119316226399
1999,3934,1793,0,-4,-10,68,78,0,-10.0387672506033
1999,6094,1793,0,-8,-22,56,78,0,-16.7545752073565
1999,6643,1793,0,-3,-6,58,64,0,-7.08422750346034
1999,9745,1793,0,-15,-25,66,91,0,-31.4733316832382
1999,4610,1894,0,3,-4,58,62,0,4.11159351385199
1999,4955,1894,0,8,12,75,63,1,15.506774679815
1999,8794,2130,0,9,10,62,52,1,14.0612965145626
1999,6643,2252,0,8,31,75,44,1,9.34396072383654
1999,9416,2252,0,7,-3,53,56,0,7.6740168106795
1999,1793,2354,0,0,3,77,74,1,-10.5164567500957
1999,2827,2354,0,-15,-41,58,99,0,-50.1182306346328
1999,5260,2354,0,0,-6,62,68,0,-12.8090572358232
1999,5459,2354,0,-11,-17,61,78,0,-23.3518698939183
1999,8760,2354,0,-5,-21,64,85,0,-19.0151375472834
1999,9181,2354,0,-8,-41,56,97,0,-24.1076525121906
1999,4163,2655,0,5,21,95,74,1,9.80866223599394
1999,3282,2793,0,-4,1,73,72,1,-2.33581731361639
1999,6912,2793,0,-5,-14,61,75,0,-9.62180289038202
1999,10448,2793,0,-8,-8,74,82,0,-11.4563381801624
1999,2354,2827,0,15,41,99,58,1,50.1182306346366
1999,3832,3028,0,5,20,108,88,1,5.91798271454978
1999,1462,3112,0,11,24,72,48,1,15.2828323806945
1999,1793,3282,0,9,5,67,62,1,10.9119316226323
1999,2793,3282,0,4,-1,72,73,0,2.3358173136168
1999,5294,3282,0,3,-12,63,75,0,0.0699273660260182
1999,8589,3282,0,8,-8,74,82,0,9.60381862943162
1999,3028,3832,0,-5,-20,88,108,0,-5.91798271454941
1999,8419,3832,0,3,25,86,61,1,4.64099340715165
1999,424,3934,0,1,-10,72,82,0,-1.32449440007574
1999,1793,3934,0,4,10,78,68,1,10.0387672505946
1999,9283,3934,0,-7,-13,64,77,0,-5.62096667688588
1999,2655,4163,0,-5,-21,74,95,0,-9.80866223599993
1999,4278,4163,0,3,4,92,88,1,7.59831004893004
1999,8760,4244,0,5,7,61,54,1,9.25558916179391
1999,4163,4278,0,-3,-4,88,92,0,-7.5983100489322
1999,5192,4278,0,-7,-15,43,58,0,-12.0900980432187
1999,5260,4278,0,2,7,73,66,1,-0.783569748112065
1999,6128,4278,0,-11,-22,60,82,0,-20.7468586442098
1999,5158,4346,0,13,21,75,54,1,19.8805871516379
1999,1894,4610,0,-3,4,62,58,1,-4.11159351384395
1999,1894,4955,0,-8,-12,63,75,0,-15.5067746798084
1999,8419,4955,0,-1,14,76,62,1,-5.03263587650261
1999,9932,4955,0,-13,-22,60,82,0,-22.6113174472858
1999,4346,5158,0,-13,-21,54,75,0,-19.8805871516397
1999,7215,5158,0,-8,10,73,63,1,-4.14379602707332
1999,4278,5192,0,7,15,58,43,1,12.0900980432181
1999,9779,5192,0,8,-8,58,66,0,7.10082101637623
1999,10380,5192,0,3,-1,58,59,0,0.860822179380719
1999,2354,5260,0,0,6,68,62,1,12.8090572358269
1999,4278,5260,0,-2,-7,66,73,0,0.783569748113084
1999,5328,5260,0,-8,-8,66,74,0,-7.22453628723837
1999,5695,5260,0,-15,-23,53,76,0,-30.0397622181585
1999,6678,5260,0,-12,-8,46,54,0,-9.92667437595417
1999,3282,5294,0,-3,12,75,63,1,-0.0699273660252615
1999,5260,5328,0,8,8,74,66,1,7.22453628724114
1999,10034,5328,0,1,-2,70,72,0,-3.07344170407315
1999,6094,5396,0,-1,2,61,59,1,-4.39931469207944
1999,2354,5459,0,11,17,78,61,1,23.3518698939233
1999,8794,5459,0,8,-30,51,81,0,3.75924598495853
1999,10678,5459,0,7,-11,32,43,0,5.6377645272107
1999,5260,5695,0,15,23,76,53,1,30.0397622181584
1999,6643,5763,0,9,14,72,58,1,10.8130229862358
1999,1793,6094,0,8,22,78,56,1,16.7545752073505
1999,5396,6094,0,1,-2,59,61,0,4.39931469208222
1999,4278,6128,0,11,22,82,60,1,20.7468586442091
1999,10448,6295,0,-11,2,76,74,1,-12.6394463559675
1999,527,6643,0,3,-8,64,72,0,7.66526332005727
1999,1793,6643,0,3,6,64,58,1,7.08422750345127
1999,2252,6643,0,-8,-31,44,75,0,-9.34396072383889
1999,5763,6643,0,-9,-14,58,72,0,-10.8130229862389
1999,8419,6643,0,1,-3,74,77,0,4.26828474550504
1999,302,6678,0,9,-1,60,61,0,3.3150158912188
1999,1360,6678,0,8,-13,72,85,0,-1.89395934001614
1999,5260,6678,0,12,8,54,46,1,9.92667437595376
1999,527,6712,0,8,7,81,74,1,13.3521708969368
1999,8676,6712,0,1,-8,61,69,0,4.43399445444373
1999,2793,6912,0,5,14,75,61,1,9.62180289038296
1999,5158,7215,0,8,-10,63,73,0,4.14379602707185
1999,8760,7215,0,4,22,77,55,1,3.10073737019559
1999,8896,7215,0,3,-4,54,58,0,-2.88134660934722
1999,1360,7303,0,7,11,81,70,1,0.916680888910104
1999,8419,7639,0,11,26,69,43,1,21.5197296328312
1999,424,8039,0,9,14,94,80,1,11.2051177483936
1999,3832,8419,0,-3,-25,61,86,0,-4.64099340714729
1999,4955,8419,0,1,-14,62,76,0,5.03263587650398
1999,6643,8419,0,-1,3,77,74,1,-4.26828474550644
1999,7639,8419,0,-11,-26,43,69,0,-21.5197296328303
1999,193,8589,0,-13,-12,57,69,0,-26.8472067640873
1999,3282,8589,0,-8,8,82,74,1,-9.60381862943328
1999,6712,8676,0,-1,8,69,61,1,-4.43399445444419
1999,1462,8760,0,3,-10,54,64,0,3.87942684485886
1999,2354,8760,0,5,21,85,64,1,19.0151375472883
1999,4244,8760,0,-5,-7,54,61,0,-9.25558916179311
1999,7215,8760,0,-4,-22,55,77,0,-3.10073737019388
1999,2130,8794,0,-9,-10,52,62,0,-14.0612965145634
1999,5459,8794,0,-8,30,81,51,1,-3.75924598495807
1999,7215,8896,0,-3,4,58,54,1,2.88134660934703
1999,1623,9181,0,1,-9,53,62,0,-4.73391814182283
1999,2354,9181,0,8,41,97,56,1,24.1076525121933
1999,3934,9283,0,7,13,77,64,1,5.62096667688424
1999,2252,9416,0,-7,3,56,53,1,-7.67401681068016
1999,1793,9745,0,15,25,91,66,1,31.4733316832312
1999,458,9779,0,-13,-22,58,80,0,-14.6611792002225
1999,5192,9779,0,-8,8,66,58,1,-7.1008210163776
1999,4955,9932,0,13,22,82,60,1,22.6113174472868
1999,5328,10034,0,-1,2,72,70,1,3.07344170407514
1999,5192,10380,0,-3,1,59,58,1,-0.860822179381692
1999,2793,10448,0,8,8,82,74,1,11.4563381801634
1999,6295,10448,0,11,-2,74,76,0,12.6394463559696
1999,527,10644,0,15,39,80,41,1,31.466094759453
1999,5459,10678,0,-7,11,43,32,1,-5.6377645272095
2000,6644,269,0,11,26,87,61,1,14.8518760818912
2000,4039,303,0,-15,-24,47,71,0,-31.9818423274502
2000,10679,303,0,-7,7,66,59,1,-3.7195047387863
2000,5159,425,0,5,4,75,71,1,-1.7174400376967
2000,1895,528,0,-3,-3,69,72,0,-5.83614445731041
2000,3969,528,0,5,19,79,60,1,4.31946249023457
2000,9417,603,0,5,8,65,57,1,6.93782565867185
2000,2794,1028,0,7,1,69,68,1,11.2027670675315
2000,3969,1293,0,13,10,88,78,1,18.5030385533952
2000,9182,1463,0,-5,8,69,61,1,-6.0674413338023
2000,9610,1463,0,-13,-17,47,64,0,-23.1277787709923
2000,8795,1794,0,1,14,65,51,1,2.16705221330562
2000,9814,1794,0,-7,-8,67,75,0,-8.38705135080796
2000,528,1895,0,3,3,72,69,1,5.8361444573091
2000,7216,2097,0,5,1,62,61,1,6.79583261597805
2000,4164,2219,0,1,4,81,77,1,2.9506242814168
2000,2794,2355,0,-4,9,87,78,1,-3.16759635049998
2000,4164,2355,0,-7,-5,64,69,0,-8.32954529999926
2000,4381,2355,0,-15,-27,55,82,0,-32.570824580718
2000,1028,2794,0,-7,-1,68,69,0,-11.2027670675375
2000,2355,2794,0,4,-9,78,87,0,3.16759635049505
2000,3760,2794,0,1,-17,76,93,0,-2.58291693139243
2000,5261,2794,0,4,13,89,76,1,1.22099623391582
2000,6296,2794,0,-3,-12,59,71,0,-7.09876598440078
2000,6713,2794,0,2,-12,65,77,0,-2.63872333696261
2000,10679,2961,0,1,10,66,56,1,6.64173054673084
2000,4611,3283,0,3,-11,66,77,0,-0.635574113508827
2000,7216,3283,0,4,9,75,66,1,0.54556759541979
2000,8420,3283,0,8,-6,76,82,0,-1.70807899019247
2000,6713,3506,0,11,20,86,66,1,14.9725224433293
2000,2794,3760,0,-1,17,93,76,1,2.58291693138777
2000,6913,3760,0,-9,-10,58,68,0,-16.5715810925112
2000,6981,3833,0,-5,20,77,57,1,-8.09090145880807
2000,8897,3867,0,7,16,77,61,1,13.8242045565556
2000,4956,3901,0,11,15,74,59,1,20.727804848043
2000,528,3969,0,-5,-19,60,79,0,-4.31946249023565
2000,1293,3969,0,-13,-10,78,88,0,-18.5030385533968
2000,5261,3969,0,1,11,75,64,1,5.74372634366112
2000,9417,3969,0,-4,-24,56,80,0,-3.70872879193998
2000,303,4039,0,15,24,71,47,1,31.9818423274524
2000,2219,4164,0,-1,-4,77,81,0,-2.9506242814164
2000,2355,4164,0,7,5,69,64,1,8.32954529999568
2000,8318,4279,0,-7,-5,80,85,0,-9.51234532723684
2000,8677,4279,0,1,2,52,50,1,-1.22494326685827
2000,8761,4347,0,13,26,73,47,1,20.3300653748074
2000,2355,4381,0,15,27,82,55,1,32.570824580714
2000,3283,4611,0,-3,11,77,66,1,0.635574113500731
2000,7930,4747,0,-9,-3,61,64,0,-15.700799889794
2000,8897,4747,0,-1,-5,67,72,0,0.938823414370965
2000,10679,4747,0,-4,13,61,48,1,-3.83913953116795
2000,3901,4956,0,-11,-15,59,74,0,-20.7278048480483
2000,9417,4956,0,-3,35,105,70,1,-4.34605155791419
2000,425,5159,0,-5,-4,71,75,0,1.71744003769573
2000,6644,5159,0,3,-13,62,75,0,6.91537474461974
2000,9182,5159,0,-1,9,80,71,1,8.39902937041187
2000,2794,5261,0,-4,-13,76,89,0,-1.22099623391691
2000,3969,5261,0,-1,-11,64,75,0,-5.74372634366234
2000,8677,5261,0,-3,-17,58,75,0,-6.54722438935466
2000,9780,5261,0,-7,-12,61,73,0,-12.1983850648664
2000,9933,5261,0,-15,-27,38,65,0,-27.2467424320605
2000,10679,5261,0,-7,-12,41,53,0,-8.4442229932963
2000,6296,5397,0,1,14,84,70,1,2.98821882122546
2000,2794,6296,0,3,12,71,59,1,7.098765984403
2000,5397,6296,0,-1,-14,70,84,0,-2.98821882122429
2000,8590,6296,0,7,-7,53,60,0,11.0330492876791
2000,8795,6296,0,4,-5,69,74,0,3.32043859644986
2000,9182,6296,0,1,-4,55,59,0,3.33565001520945
2000,8420,6421,0,13,5,61,56,1,10.3030194798408
2000,269,6644,0,-11,-26,61,87,0,-14.8518760818947
2000,5159,6644,0,-3,13,75,62,1,-6.91537474462222
2000,7216,6679,0,-3,4,66,62,1,-2.72154812090568
2000,10645,6679,0,-11,-24,50,74,0,-20.1756339011725
2000,2794,6713,0,-2,12,77,65,1,2.63872333696364
2000,3506,6713,0,-11,-20,66,86,0,-14.9725224433295
2000,6981,6713,0,-8,-8,67,75,0,-8.18694610116143
2000,7974,6713,0,-7,-2,66,68,0,-10.6867931869042
2000,7974,6811,0,-3,1,72,71,1,-5.30556524598701
2000,3760,6913,0,9,10,68,58,1,16.5715810925084
2000,3833,6981,0,5,-20,57,77,0,8.09090145881438
2000,6713,6981,0,8,8,75,67,1,8.18694610116542
2000,2097,7216,0,-5,-1,61,62,0,-6.79583261598012
2000,3283,7216,0,-4,-9,66,75,0,-0.545567595421069
2000,6679,7216,0,3,-4,62,66,0,2.72154812091067
2000,10679,7216,0,-2,4,64,60,1,-0.826311810426493
2000,8590,7508,0,15,19,84,65,1,38.0336317679915
2000,8677,7640,0,9,14,79,65,1,14.5674142759976
2000,4747,7930,0,9,3,64,61,1,15.700799889795
2000,6713,7974,0,7,2,68,66,1,10.6867931869057
2000,6811,7974,0,3,-1,71,72,0,5.30556524598535
2000,8761,7974,0,8,-2,65,67,0,11.2181253319192
2000,4279,8318,0,7,5,85,80,1,9.51234532723686
2000,3283,8420,0,-8,6,82,76,1,1.70807899019087
2000,6421,8420,0,-13,-5,56,61,0,-10.3030194798397
2000,9780,8488,0,1,3,48,45,1,2.79395312281241
2000,6296,8590,0,-7,7,60,53,1,-11.033049287673
2000,7508,8590,0,-15,-19,65,84,0,-38.0336317679887
2000,4279,8677,0,-1,-2,50,52,0,1.22494326685838
2000,5261,8677,0,3,17,75,58,1,6.54722438935448
2000,7640,8677,0,-9,-14,65,79,0,-14.567414275998
2000,4347,8761,0,-13,-26,47,73,0,-20.3300653748065
2000,7974,8761,0,-8,2,67,65,1,-11.2181253319186
2000,1794,8795,0,-1,-14,51,65,0,-2.16705221330496
2000,6296,8795,0,-4,5,74,69,1,-3.32043859644704
2000,9451,8795,0,-9,-5,58,63,0,-17.4029098143359
2000,3867,8897,0,-7,-16,61,77,0,-13.8242045565549
2000,4747,8897,0,1,5,72,67,1,-0.938823414370791
2000,1463,9182,0,5,-8,61,69,0,6.06744133379861
