Date,AAPL,AMZN,IBM,WMT,XOM
2011-10-13,58.35,236.15,186.82,55.02,76.37
2011-10-14,60.29,246.71,190.53,55.46,78.11
2011-10-17,60.0,242.33,186.59,54.78,77.47
2011-10-18,60.32,243.88,178.9,55.89,78.89
2011-10-19,56.95,231.53,177.39,56.25,78.43
2011-10-20,56.47,233.61,177.25,56.37,78.71
2011-10-21,56.12,234.78,181.63,56.92,80.13
2011-10-24,57.97,237.61,182.25,56.78,80.17
2011-10-25,56.82,227.15,180.36,56.71,79.44
2011-10-26,57.23,198.4,181.97,57.37,81.07
2011-10-27,57.81,206.78,186.34,57.81,81.88
2011-10-28,57.85,217.32,187.45,57.15,81.48
2011-10-31,57.83,213.51,184.63,56.72,78.09
2011-11-01,56.64,212.1,181.35,56.23,75.94
2011-11-02,56.77,215.62,183.92,56.86,77.37
2011-11-03,57.58,218.29,187.3,57.42,78.86
2011-11-04,57.18,216.48,186.38,57.5,78.52
2011-11-07,57.1,217.0,187.32,57.94,79.35
2011-11-08,58.03,217.99,187.25,59.32,79.76
2011-11-09,56.47,211.22,182.24,58.05,77.39
2011-11-10,55.03,210.79,183.35,58.13,78.7
2011-11-11,54.95,217.39,187.38,59.2,79.72
2011-11-14,54.18,218.93,187.35,58.89,78.96
2011-11-15,55.55,217.83,188.75,57.46,79.09
2011-11-16,54.97,211.99,186.62,56.68,78.25
2011-11-17,53.92,204.52,185.73,56.73,77.86
2011-11-18,53.56,197.14,185.24,57.23,77.9
2011-11-21,52.72,189.25,181.48,56.66,76.91
2011-11-22,53.79,192.34,181.31,56.85,76.03
2011-11-23,52.43,188.99,177.95,56.64,74.58
2011-11-25,51.94,182.4,177.06,56.89,73.9
2011-11-28,53.73,194.15,182.21,57.25,75.84
2011-11-29,53.31,188.39,180.94,58.17,76.93
2011-11-30,54.6,192.29,188.0,58.9,80.44
2011-12-01,55.42,197.13,189.45,58.61,79.79
2011-12-02,55.67,196.03,189.66,58.09,79.79
2011-12-05,56.14,196.24,190.84,58.34,80.45
2011-12-06,55.85,191.99,192.94,58.78,80.82
2011-12-07,55.58,195.32,194.05,58.51,81.08
2011-12-08,55.81,190.48,191.58,57.98,79.87
2011-12-09,56.23,193.03,194.56,58.32,81.34
2011-12-12,55.98,189.52,192.18,58.09,80.05
2011-12-13,55.54,180.51,191.15,57.6,80.53
2011-12-14,54.31,180.21,188.72,57.65,79.44
2011-12-15,54.13,181.26,187.48,57.95,80.03
2011-12-16,54.43,181.26,183.57,58.27,80.16
2011-12-19,54.6,179.33,182.89,57.78,79.53
2011-12-20,56.56,182.52,187.24,59.19,82.0
2011-12-21,56.64,174.35,181.47,59.39,83.12
2011-12-22,56.94,179.03,182.04,59.19,84.29
2011-12-23,57.62,177.28,184.75,59.99,85.22
2011-12-27,58.08,176.27,184.95,59.83,85.28
2011-12-28,57.52,173.89,183.99,59.73,84.18
2011-12-29,57.87,173.86,186.18,59.99,85.27
2011-12-30,57.86,173.1,183.88,59.76,84.76
2012-01-03,58.75,179.03,186.3,60.33,86.0
2012-01-04,59.06,177.51,185.54,59.71,86.02
2012-01-05,59.72,177.61,184.66,59.42,85.76
2012-01-06,60.34,182.61,182.54,59.0,85.12
2012-01-09,60.25,178.56,181.59,59.18,85.5
2012-01-10,60.46,179.34,181.31,59.04,85.72
2012-01-11,60.36,178.9,182.32,59.4,85.08
2012-01-12,60.2,175.93,180.55,59.5,84.74
2012-01-13,59.97,178.42,179.16,59.54,84.88
2012-01-17,60.67,181.66,180.0,59.85,85.69
2012-01-18,61.3,189.44,181.07,60.01,86.45
2012-01-19,61.11,194.45,180.52,60.61,87.03
2012-01-20,60.04,190.93,188.52,61.01,87.49
2012-01-23,61.06,186.09,189.98,60.91,87.47
2012-01-24,60.06,187.0,191.93,61.39,87.18
2012-01-25,63.81,187.8,191.73,61.47,87.22
2012-01-26,63.52,193.32,190.98,60.97,86.77
2012-01-27,63.9,195.37,190.46,60.71,85.83
2012-01-30,64.72,192.15,192.5,61.3,85.49
2012-01-31,65.21,194.44,192.6,61.36,83.74
2012-02-01,65.17,179.46,192.62,62.18,83.97
2012-02-02,65.02,181.72,191.53,61.94,83.53
2012-02-03,65.67,187.68,193.64,62.03,84.92
2012-02-06,66.28,183.14,192.82,61.88,85.75
2012-02-07,66.98,184.19,193.35,61.69,86.34
2012-02-08,68.1,185.48,192.95,61.62,85.32
2012-02-09,70.45,184.98,193.13,61.96,84.88
2012-02-10,70.49,185.54,192.42,61.9,83.8
2012-02-13,71.8,191.59,192.62,61.79,84.42
2012-02-14,72.78,191.3,192.22,62.22,84.67
2012-02-15,71.1,184.47,192.25,61.76,84.12
2012-02-16,71.74,179.93,193.02,62.04,85.41
2012-02-17,71.73,182.5,193.42,62.48,85.62
2012-02-21,73.55,182.26,193.39,60.07,86.57
2012-02-22,73.29,180.58,193.87,58.6,86.92
2012-02-23,73.77,178.89,197.61,58.54,87.02
2012-02-24,74.63,179.13,197.76,58.79,87.34
2012-02-27,75.11,178.53,197.53,58.46,87.23
2012-02-28,76.49,183.8,197.98,58.93,87.14
2012-02-29,77.49,179.69,196.73,59.08,86.5
2012-03-01,77.78,180.04,197.53,58.82,86.83
2012-03-02,77.88,179.3,198.81,59.01,86.33
2012-03-05,76.17,180.26,200.66,59.4,87.01
2012-03-06,75.75,181.09,197.26,58.96,85.86
2012-03-07,75.81,183.77,197.77,59.86,85.83
2012-03-08,77.43,187.64,199.81,59.77,84.83
2012-03-09,77.88,184.32,200.62,60.08,84.3
2012-03-12,78.86,183.39,201.0,60.68,85.55
2012-03-13,81.16,184.59,203.78,61.0,86.86
2012-03-14,84.23,182.26,204.72,61.08,86.02
2012-03-15,83.65,184.43,206.0,61.23,86.09
2012-03-16,83.65,185.05,206.01,60.84,86.44
2012-03-19,85.87,185.52,205.72,60.74,86.99
2012-03-20,86.57,192.33,204.25,60.6,86.6
2012-03-21,86.07,191.73,204.69,60.56,86.01
2012-03-22,85.62,192.4,205.49,60.65,85.33
2012-03-23,85.15,195.04,205.48,60.75,85.55
2012-03-26,86.71,202.87,207.77,61.2,87.03
2012-03-27,87.78,205.44,207.18,61.09,86.62
2012-03-28,88.23,201.16,207.29,61.19,85.86
2012-03-29,87.12,204.61,208.27,60.82,86.08
2012-03-30,85.65,202.51,208.65,61.2,86.73
2012-04-02,88.38,198.05,209.47,61.36,87.07
2012-04-03,89.9,199.66,209.5,60.65,85.83
2012-04-04,89.19,193.99,206.05,60.26,84.98
2012-04-05,90.53,194.39,205.47,60.67,84.82
2012-04-09,90.89,191.87,204.94,60.13,83.88
2012-04-10,89.78,186.98,202.33,59.93,82.17
2012-04-11,89.46,187.97,202.58,59.8,82.7
2012-04-12,88.97,190.69,205.32,60.14,83.6
2012-04-13,86.46,188.46,202.8,59.77,82.95
2012-04-16,82.88,185.5,202.72,60.58,84.01
2012-04-17,87.1,188.39,207.45,61.87,85.45
2012-04-18,86.91,191.07,200.13,62.06,85.75
2012-04-19,83.92,191.1,199.51,61.75,85.28
2012-04-20,81.85,189.98,199.6,62.45,85.3
2012-04-23,81.67,188.24,198.62,59.54,85.69
2012-04-24,80.04,190.33,200.0,57.77,86.31
2012-04-25,87.14,194.42,203.57,57.36,86.85
2012-04-26,86.81,195.99,205.58,58.95,86.07
2012-04-27,86.14,226.85,206.81,59.03,86.08
2012-04-30,83.43,231.9,207.08,58.91,86.34
2012-05-01,83.16,230.04,208.0,59.07,87.04
2012-05-02,83.71,230.25,208.06,59.01,86.2
2012-05-03,83.12,229.45,207.24,58.99,85.65
2012-05-04,80.75,223.99,204.99,58.7,84.57
2012-05-07,81.35,225.16,203.75,59.19,84.48
2012-05-08,81.17,223.9,201.48,59.05,84.02
2012-05-09,81.31,222.98,201.23,59.03,83.31
2012-05-10,81.5,226.69,200.6,59.19,82.84
2012-05-11,80.96,227.68,201.17,59.42,83.1
2012-05-14,79.75,222.93,199.44,59.07,82.12
2012-05-15,79.02,224.39,199.04,59.35,81.79
2012-05-16,78.01,224.06,199.73,59.19,82.17
2012-05-17,75.73,218.36,197.89,61.68,81.91
2012-05-18,75.77,213.85,195.88,62.43,81.47
2012-05-21,80.18,218.11,197.76,63.04,82.04
2012-05-22,79.57,215.33,196.82,63.73,81.95
2012-05-23,81.51,217.28,196.12,64.58,82.04
2012-05-24,80.76,215.24,196.09,65.07,82.61
2012-05-25,80.33,212.89,194.3,65.31,82.08
2012-05-29,81.75,214.75,196.46,65.68,81.93
2012-05-30,82.74,209.23,194.53,65.44,79.79
2012-05-31,82.53,212.91,192.9,65.82,78.63
2012-06-01,80.14,208.22,189.08,65.55,77.92
2012-06-04,80.61,214.57,188.54,65.99,77.83
2012-06-05,80.4,213.21,189.2,65.5,77.6
2012-06-06,81.64,217.64,193.99,65.93,80.18
2012-06-07,81.67,218.8,194.44,65.87,80.69
2012-06-08,82.9,218.48,195.14,68.22,80.84
2012-06-11,81.6,216.5,192.51,67.53,80.27
2012-06-12,82.31,216.42,194.55,67.72,81.26
2012-06-13,81.74,214.73,193.1,67.07,80.63
2012-06-14,81.65,214.45,195.1,67.63,82.13
2012-06-15,82.02,218.35,199.1,67.75,83.22
2012-06-18,83.68,222.66,198.29,68.12,83.11
2012-06-19,83.92,224.03,198.93,67.81,84.48
2012-06-20,83.68,223.02,198.78,68.52,84.97
2012-06-21,82.52,220.58,193.39,67.7,82.11
2012-06-22,83.16,222.16,193.7,67.3,82.11
2012-06-25,81.54,220.07,192.86,68.18,81.24
2012-06-26,81.72,225.61,191.95,68.58,82.4
2012-06-27,82.07,225.62,193.0,68.59,83.2
2012-06-28,81.29,221.31,191.4,68.3,83.1
2012-06-29,83.43,228.35,195.58,69.72,85.57
2012-07-02,84.65,229.32,195.83,69.35,85.34
2012-07-03,85.63,229.53,195.93,70.75,86.28
2012-07-05,87.13,227.06,195.29,71.08,85.57
2012-07-06,86.55,225.05,191.41,71.36,84.8
2012-07-09,87.7,225.05,189.67,71.76,83.65
2012-07-10,86.89,219.5,186.26,72.11,83.11
2012-07-11,86.35,218.37,185.25,72.26,84.38
2012-07-12,85.56,215.36,183.09,72.31,84.12
2012-07-13,86.42,218.39,186.01,73.18,85.47
2012-07-16,86.7,216.01,184.79,72.98,85.05
2012-07-17,86.71,216.93,183.65,73.1,85.73
2012-07-18,86.61,217.47,188.25,72.85,86.21
2012-07-19,87.76,226.17,195.34,71.53,86.21
2012-07-20,86.33,228.29,192.45,72.25,85.95
2012-07-23,86.26,226.01,190.83,71.85,85.21
2012-07-24,85.85,223.04,190.34,72.14,84.58
2012-07-25,82.14,217.05,191.08,72.08,85.24
2012-07-26,82.13,220.01,193.95,73.67,86.52
2012-07-27,83.59,237.32,196.39,74.52,87.45
2012-07-30,85.0,236.09,196.68,74.98,87.56
2012-07-31,87.25,233.3,195.98,74.43,86.85
2012-08-01,86.69,232.09,195.18,73.62,86.91
2012-08-02,86.83,230.81,194.45,74.05,85.88
2012-08-03,87.96,234.97,198.52,74.55,87.55
2012-08-06,88.94,233.99,198.76,74.28,87.45
2012-08-07,88.7,236.56,199.93,73.99,87.92
2012-08-08,88.55,234.38,199.03,74.31,88.28
2012-08-09,88.68,234.06,198.42,73.85,88.2
2012-08-10,88.81,232.75,199.29,73.68,88.44
2012-08-13,90.0,232.44,199.01,73.4,88.14
2012-08-14,90.24,233.19,198.29,74.01,88.2
2012-08-15,90.12,237.42,198.4,74.45,88.0
2012-08-16,90.91,241.55,200.84,72.15,88.67
2012-08-17,92.59,241.17,201.22,71.99,88.4
2012-08-20,95.02,240.35,200.5,72.3,87.95
2012-08-21,93.72,239.45,198.65,71.43,87.46
2012-08-22,95.55,243.1,197.25,71.77,87.73
2012-08-23,94.66,241.2,195.7,71.56,87.31
2012-08-24,94.75,245.74,197.77,72.11,88.05
2012-08-27,96.53,243.92,195.69,72.5,87.74
2012-08-28,96.4,246.11,194.87,72.41,88.1
2012-08-29,96.21,247.12,195.08,72.77,87.9
2012-08-30,94.84,246.22,193.37,72.25,87.2
2012-08-31,95.03,248.27,194.85,72.6,87.3
2012-09-04,96.42,247.88,194.54,73.51,87.12
2012-09-05,95.75,246.22,195.04,73.55,87.33
2012-09-06,96.61,251.38,199.1,74.81,88.99
2012-09-07,97.21,259.14,199.5,73.82,89.92
2012-09-10,94.68,257.09,200.95,73.51,89.48
2012-09-11,94.37,255.67,203.27,74.06,89.62
2012-09-12,95.68,255.63,203.77,74.07,89.55
2012-09-13,97.57,260.24,206.36,75.14,91.23
2012-09-14,98.75,261.27,206.81,74.5,92.3
2012-09-17,99.97,258.0,207.15,73.99,91.91
2012-09-18,100.27,258.75,207.07,73.95,91.65
2012-09-19,100.3,261.68,206.43,74.37,90.57
2012-09-20,99.81,260.81,206.18,74.75,91.52
2012-09-21,100.01,257.47,205.98,74.45,91.92
2012-09-24,98.68,254.8,205.29,74.74,91.88
2012-09-25,96.22,252.46,204.98,74.26,91.74
2012-09-26,95.03,249.67,204.0,74.19,91.23
2012-09-27,97.33,256.59,205.91,73.98,91.8
2012-09-28,95.3,254.32,207.45,73.8,91.45
2012-10-01,94.2,252.01,210.47,74.05,91.8
2012-10-02,94.47,250.6,209.84,73.75,91.72
2012-10-03,95.92,255.92,210.51,74.2,91.7
2012-10-04,95.26,260.47,210.39,74.72,92.22
2012-10-05,93.23,258.51,210.59,75.13,92.55
2012-10-08,91.17,259.06,209.82,75.25,92.68
2012-10-09,90.84,250.96,207.99,74.14,92.13
2012-10-10,91.56,244.99,205.82,75.42,91.03
2012-10-11,89.7,244.22,205.76,75.01,91.17
2012-10-12,89.96,242.36,207.8,75.81,91.03
2012-10-15,90.68,244.18,208.93,77.15,91.51
2012-10-16,92.83,243.94,211.0,76.91,92.38
2012-10-17,92.09,247.49,200.63,77.03,93.39
2012-10-18,90.38,244.85,194.96,76.56,93.48
2012-10-19,87.12,240.0,193.36,75.62,92.15
2012-10-22,90.58,233.78,194.4,75.65,92.19
2012-10-23,87.62,234.31,191.25,74.76,90.18
2012-10-24,88.12,228.49,190.72,74.82,89.88
2012-10-25,87.08,222.92,191.6,75.32,90.43
2012-10-26,86.29,238.24,193.27,75.11,90.62
2012-10-31,85.05,232.89,194.53,75.02,91.17
2012-11-01,85.22,232.14,197.15,73.45,91.6
2012-11-02,82.4,232.42,193.43,72.77,90.27
2012-11-05,83.52,234.33,194.14,73.14,90.63
2012-11-06,83.26,237.56,195.07,73.76,91.61
2012-11-07,79.71,232.06,191.16,73.11,88.18
2012-11-08,76.82,227.35,190.1,72.48,87.07
2012-11-09,78.15,226.31,189.64,72.31,87.21
2012-11-12,77.55,226.47,189.25,72.48,87.32
2012-11-13,77.56,226.6,188.32,71.81,86.47
2012-11-14,76.7,222.95,185.51,71.31,86.07
2012-11-15,75.09,220.6,185.85,68.72,86.14
2012-11-16,75.38,225.23,186.94,68.03,86.45
2012-11-19,80.82,229.71,190.35,69.02,87.67
2012-11-20,80.13,233.78,189.2,69.0,87.5
2012-11-21,80.24,238.03,190.29,68.89,88.01
2012-11-23,81.64,239.88,193.49,70.2,89.09
2012-11-26,84.22,243.62,192.88,69.91,88.62
2012-11-27,83.54,243.4,191.23,69.5,87.35
2012-11-28,83.28,247.11,191.98,70.56,88.1
2012-11-29,84.19,251.27,191.53,70.83,88.12
2012-11-30,83.61,252.05,190.07,72.02,88.14
2012-12-03,83.74,250.33,189.48,71.34,87.61
2012-12-04,82.26,252.49,189.36,72.12,87.19
2012-12-05,76.97,253.96,188.65,71.65,87.73
2012-12-06,78.18,253.37,189.7,71.59,88.0
2012-12-07,76.18,253.27,191.95,72.29,88.6
2012-12-10,75.69,247.77,192.62,72.15,88.41
2012-12-11,77.34,250.69,194.2,70.89,88.99
2012-12-12,77.0,251.76,192.95,68.94,89.45
2012-12-13,75.67,251.25,191.99,69.04,88.58
2012-12-14,72.83,249.19,191.76,68.75,88.08
2012-12-17,74.12,253.86,193.62,69.2,88.87
2012-12-18,76.27,260.4,195.69,69.5,89.56
2012-12-19,75.19,257.99,195.08,68.52,88.44
2012-12-20,74.53,261.5,194.77,69.0,88.89
2012-12-21,74.19,256.92,193.42,68.65,87.23
2012-12-24,74.31,258.62,192.4,68.57,86.92
2012-12-26,73.29,248.63,191.95,67.99,87.07
2012-12-27,73.58,248.31,192.71,68.19,86.86
2012-12-28,72.8,245.18,189.83,67.61,85.1
2012-12-31,76.02,250.87,191.55,68.23,86.55
2013-01-02,78.43,257.31,196.35,69.24,88.71
2013-01-03,77.44,258.48,195.27,68.8,88.55
2013-01-04,75.29,259.15,193.99,69.06,88.96
2013-01-07,74.8,268.46,193.14,68.4,87.93
2013-01-08,75.04,266.38,192.87,68.59,88.48
2013-01-09,73.87,266.35,192.32,68.57,88.14
2013-01-10,74.79,265.34,192.88,68.36,89.1
2013-01-11,74.33,267.94,194.45,68.63,89.61
2013-01-14,71.68,272.73,192.62,68.3,89.58
2013-01-15,69.42,271.9,192.5,68.98,89.53
2013-01-16,72.3,268.93,192.59,69.21,89.47
2013-01-17,71.81,270.48,193.65,68.85,90.2
2013-01-18,71.43,272.12,194.47,69.2,90.8
2013-01-22,72.11,270.19,196.08,69.58,90.92
2013-01-23,73.43,268.11,204.72,69.49,90.7
2013-01-24,64.36,273.62,204.42,69.79,91.35
2013-01-25,62.84,283.99,204.97,69.0,91.73
2013-01-28,64.26,276.04,204.93,69.35,91.11
2013-01-29,65.47,260.35,203.9,69.89,91.76
2013-01-30,65.26,272.76,203.52,69.75,90.67
2013-01-31,65.07,265.5,203.07,69.95,89.97
2013-02-01,64.8,265.0,205.18,70.49,90.04
2013-02-04,63.19,259.98,203.79,69.63,89.15
2013-02-05,65.41,266.89,202.79,70.77,89.74
2013-02-06,65.34,262.22,201.02,71.31,89.79
2013-02-07,66.89,260.23,199.74,71.23,88.25
2013-02-08,67.85,261.95,201.68,71.48,88.61
2013-02-11,68.56,257.21,200.16,71.4,88.28
2013-02-12,66.84,258.7,200.04,71.4,88.46
2013-02-13,66.72,269.47,200.09,71.39,88.67
2013-02-14,66.66,269.24,199.65,70.82,88.52
2013-02-15,65.74,265.09,200.98,69.3,88.36
2013-02-19,65.71,269.75,200.32,68.76,89.32
2013-02-20,64.12,266.41,199.31,69.21,88.97
2013-02-21,63.72,265.94,198.33,70.26,88.59
2013-02-22,64.4,265.42,201.09,70.4,89.2
2013-02-25,63.26,259.87,197.51,70.44,87.7
2013-02-26,64.14,259.36,199.14,71.11,88.51
2013-02-27,63.51,263.25,202.33,71.66,89.53
2013-02-28,63.06,264.27,200.83,70.78,89.55
2013-03-01,61.5,265.74,202.91,71.74,89.43
2013-03-04,60.01,273.11,205.19,73.26,88.95
2013-03-05,61.59,275.59,206.53,73.72,89.61
2013-03-06,60.81,273.79,208.38,73.38,89.56
2013-03-07,61.51,273.88,209.42,73.32,88.71
2013-03-08,61.67,274.19,210.38,73.03,88.97
2013-03-11,62.55,271.24,210.08,72.98,89.16
2013-03-12,61.2,274.13,210.55,73.6,89.16
2013-03-13,61.19,275.1,212.06,73.65,89.26
2013-03-14,61.79,265.74,215.8,73.22,89.83
2013-03-15,63.38,261.82,214.92,72.5,89.37
2013-03-18,65.1,257.89,213.21,72.25,88.77
2013-03-19,64.93,256.41,213.44,72.45,88.58
2013-03-20,64.58,257.28,215.06,72.99,88.63
2013-03-21,64.68,253.39,212.26,73.13,88.17
2013-03-22,65.99,257.75,212.08,74.28,89.29
2013-03-25,66.23,256.02,210.74,74.85,89.02
2013-03-26,65.88,260.31,212.36,74.77,90.13
2013-03-27,64.58,265.3,210.89,74.78,90.58
2013-03-28,63.24,266.49,213.3,74.83,90.11
2013-04-01,61.27,261.61,212.38,75.43,90.77
2013-04-02,61.4,263.32,214.36,76.02,90.58
2013-04-03,61.71,259.03,212.66,76.0,89.93
2013-04-04,61.1,259.08,211.31,76.2,89.77
2013-04-05,60.46,255.48,209.41,76.39,89.01
2013-04-08,60.89,258.95,209.32,77.29,88.6
2013-04-09,61.0,261.14,209.22,78.12,88.77
2013-04-10,62.24,264.77,212.0,77.37,88.68
2013-04-11,62.05,269.85,212.92,77.79,89.22
2013-04-12,61.4,272.87,211.38,78.56,88.99
2013-04-15,59.98,267.72,209.26,78.47,86.49
2013-04-16,60.89,272.34,212.0,78.68,86.61
2013-04-17,57.54,267.4,209.67,78.51,86.08
2013-04-18,56.01,259.42,207.15,77.16,86.62
2013-04-19,55.79,260.32,190.0,78.29,87.45
2013-04-22,56.95,263.55,187.83,77.97,88.09
2013-04-23,58.02,268.9,191.61,79.09,89.3
2013-04-24,57.92,268.78,191.71,78.03,89.43
2013-04-25,58.34,274.7,193.95,78.65,88.07
2013-04-26,59.6,254.81,194.31,79.04,88.0
2013-04-29,61.45,249.74,199.15,78.39,88.21
2013-04-30,63.25,253.81,202.54,77.72,88.99
2013-05-01,62.76,248.23,199.63,78.06,87.51
2013-05-02,63.65,252.55,202.39,78.46,88.63
2013-05-03,64.28,258.05,204.51,79.25,90.02
2013-05-06,65.82,255.72,202.78,78.83,90.58
2013-05-07,65.52,257.73,203.63,78.83,91.15
2013-05-08,66.26,258.68,204.82,78.25,91.7
2013-05-09,65.25,260.16,203.24,78.4,91.03
2013-05-10,64.71,263.63,204.47,78.89,90.14
2013-05-13,64.96,264.51,202.47,78.5,90.1
2013-05-14,63.41,268.33,203.21,78.78,91.11
2013-05-15,61.26,266.56,203.32,79.86,91.24
2013-05-16,62.08,264.12,204.69,78.5,90.7
2013-05-17,61.89,269.9,208.44,77.87,91.76
2013-05-20,63.28,267.63,207.6,77.4,92.52
2013-05-21,62.81,268.86,208.65,77.39,92.8
2013-05-22,63.05,262.96,206.99,77.03,92.19
2013-05-23,63.16,261.8,206.16,76.33,91.79
2013-05-24,63.59,261.74,205.72,77.31,91.53
2013-05-28,63.06,267.29,207.78,77.32,92.38
2013-05-29,63.56,265.53,207.92,76.23,92.08
2013-05-30,64.51,266.83,209.36,75.63,92.09
2013-05-31,64.25,269.2,208.02,74.84,90.47
2013-06-03,64.39,266.88,208.95,75.69,91.46
2013-06-04,64.19,265.7,206.19,75.94,90.79
2013-06-05,63.59,267.17,202.74,75.25,89.65
2013-06-06,62.64,267.83,203.8,75.63,90.23
2013-06-07,63.12,276.87,206.35,76.33,91.45
2013-06-10,62.7,281.07,205.02,75.75,91.12
2013-06-11,62.51,274.78,203.98,75.25,90.46
2013-06-12,61.74,271.67,201.2,74.84,89.74
2013-06-13,62.28,275.79,203.77,75.0,91.33
2013-06-14,61.44,273.99,202.2,74.87,90.58
2013-06-17,61.71,278.06,203.04,74.95,91.51
2013-06-18,61.68,281.76,204.87,75.73,91.93
2013-06-19,60.43,278.16,201.94,74.46,91.0
2013-06-20,59.55,273.44,197.35,73.03,89.05
2013-06-21,59.07,273.36,195.46,73.51,89.48
2013-06-24,57.51,270.61,193.54,74.2,88.48
2013-06-25,57.52,272.09,194.98,74.37,89.11
2013-06-26,56.87,277.57,194.86,75.01,89.8
2013-06-27,56.25,277.55,195.65,75.26,90.04
2013-06-28,56.65,277.69,191.11,74.49,90.35
2013-07-01,58.46,282.1,191.28,74.59,90.3
2013-07-02,59.78,283.73,191.5,74.71,90.64
2013-07-03,60.11,284.03,193.25,74.76,90.69
2013-07-05,59.63,285.88,194.93,75.21,91.57
2013-07-08,59.29,290.59,194.98,76.71,92.25
2013-07-09,60.34,291.53,191.3,77.03,93.34
2013-07-10,60.1,292.33,192.25,76.77,92.82
2013-07-11,61.04,299.66,192.8,77.63,93.27
2013-07-12,60.93,307.55,192.07,77.63,93.4
2013-07-15,61.06,306.57,194.0,77.03,93.25
2013-07-16,61.46,306.87,193.85,77.37,93.3
2013-07-17,61.47,308.69,194.55,77.2,93.46
2013-07-18,61.68,304.11,197.99,77.34,94.38
2013-07-19,60.71,305.23,193.54,78.08,95.17
2013-07-22,60.9,303.48,194.09,77.87,94.83
2013-07-23,59.86,301.06,194.98,78.55,95.2
2013-07-24,62.93,298.94,196.61,78.23,94.99
2013-07-25,62.64,303.4,197.22,78.01,94.97
2013-07-26,63.0,312.01,197.35,78.0,94.79
2013-07-29,63.97,306.1,196.21,77.99,94.03
2013-07-30,64.76,302.41,196.01,77.89,93.81
2013-07-31,64.65,301.22,195.04,77.94,93.75
2013-08-01,65.24,305.57,195.81,78.22,92.73
2013-08-02,66.08,304.21,195.16,78.75,91.95
2013-08-05,67.06,300.99,195.5,78.77,91.59
2013-08-06,66.46,300.75,190.99,77.87,91.47
2013-08-07,66.43,296.91,188.56,77.37,91.34
2013-08-08,65.86,295.74,187.93,77.25,91.78
2013-08-09,64.92,297.26,187.82,76.9,90.72
2013-08-12,66.77,296.69,189.09,77.08,89.89
2013-08-13,69.94,293.97,188.42,76.86,89.4
2013-08-14,71.21,291.34,187.53,76.4,88.95
2013-08-15,71.13,286.47,185.79,74.41,88.16
2013-08-16,71.76,284.82,185.34,74.11,87.91
2013-08-19,72.53,285.57,184.23,73.58,86.92
2013-08-20,71.58,287.09,184.56,73.23,86.83
2013-08-21,71.77,284.57,184.86,73.55,86.42
2013-08-22,71.85,289.73,185.19,73.46,86.98
2013-08-23,71.57,290.01,185.42,73.44,87.52
2013-08-26,71.85,286.21,184.74,73.03,87.09
2013-08-27,69.8,280.93,182.74,72.86,86.82
2013-08-28,70.13,281.58,182.16,72.38,88.84
2013-08-29,70.24,283.98,182.64,72.43,87.27
2013-08-30,69.6,280.98,182.27,72.98,87.16
2013-09-03,69.8,288.8,183.96,72.68,87.15
2013-09-04,71.24,293.64,183.13,72.91,87.76
2013-09-05,70.75,294.1,184.15,72.67,87.35
2013-09-06,71.17,295.86,183.03,72.59,87.25
2013-09-09,72.31,299.71,184.98,73.51,88.04
2013-09-10,70.66,300.36,186.6,73.96,87.82
2013-09-11,66.82,299.64,190.7,74.05,88.84
2013-09-12,67.53,298.86,190.73,73.91,87.98
2013-09-13,66.41,297.92,192.17,74.36,88.4
2013-09-16,64.3,296.06,193.15,74.78,88.67
2013-09-17,65.05,304.17,192.16,75.15,88.94
2013-09-18,66.38,312.03,194.42,76.42,89.58
2013-09-19,67.47,312.06,193.39,76.21,89.28
2013-09-20,66.77,316.34,190.02,75.83,88.66
2013-09-23,70.09,311.49,190.99,76.42,87.75
2013-09-24,69.87,314.13,189.97,75.75,87.36
2013-09-25,68.79,312.65,189.47,74.65,87.14
2013-09-26,69.46,318.12,190.22,74.62,87.07
2013-09-27,68.96,316.01,186.92,74.36,86.9
2013-09-30,68.11,312.64,185.18,73.96,86.04
2013-10-01,69.71,320.95,186.38,73.59,86.0
2013-10-02,69.94,320.51,184.96,73.72,86.08
2013-10-03,69.06,314.76,183.86,73.16,85.5
2013-10-04,69.0,319.04,184.1,72.8,86.32
2013-10-07,69.68,310.03,182.01,71.87,85.9
2013-10-08,68.71,303.23,178.72,72.9,85.51
2013-10-09,69.51,298.23,181.32,73.0,85.16
2013-10-10,69.95,305.17,184.77,74.79,86.04
2013-10-11,70.4,310.89,186.16,74.82,86.95
2013-10-14,70.86,310.7,186.97,74.68,87.6
2013-10-15,71.24,306.4,184.66,74.37,86.79
2013-10-16,71.59,310.49,186.73,75.6,87.31
2013-10-17,72.07,310.77,174.83,75.78,87.48
2013-10-18,72.7,328.93,173.78,75.71,87.55
2013-10-21,74.48,326.44,172.86,75.15,87.23
2013-10-22,74.27,332.54,174.97,76.32,87.98
2013-10-23,74.99,326.76,175.77,75.9,87.61
2013-10-24,75.99,332.21,177.8,76.42,88.42
2013-10-25,75.14,363.39,176.85,76.08,87.97
2013-10-28,75.7,358.16,177.35,77.14,88.23
2013-10-29,73.81,362.7,182.12,77.06,88.93
2013-10-30,74.98,361.08,180.15,76.91,88.81
2013-10-31,74.67,364.03,179.21,76.75,89.62
2013-11-01,74.29,359.0,179.23,77.07,89.82
