avg_dist,avg_rating_by_driver,avg_rating_of_driver,avg_inc_price,inc_pct,weekday_pct,fancy_car_user,city_Carthag,city_Harko,phone_iPhone,first_month_cat_more_1_trip,first_month_cat_no_trips,month_5_still_here
1.86,5.0,5.0,1.0,0.0,100.0,False,1,0,1,1,0,0
1.67,5.0,,1.0,0.0,0.0,True,0,0,1,0,1,1
9.72,4.8,4.9,1.02,8.3,58.3,True,0,0,1,0,0,1
4.65,4.9,4.4,1.01,2.4,59.5,True,0,0,1,1,0,1
1.13,5.0,5.0,1.13,50.0,0.0,True,1,0,1,0,1,0
16.26,5.0,5.0,1.0,0.0,100.0,False,0,0,0,0,0,0
4.7,5.0,,1.25,100.0,100.0,False,0,0,0,0,0,0
14.55,5.0,,1.0,0.0,100.0,True,0,1,1,0,0,0
5.92,4.5,4.7,1.02,5.4,68.8,False,0,0,0,1,0,1
4.54,4.9,4.5,1.03,5.9,55.9,False,0,0,1,1,0,1
23.08,5.0,4.0,1.0,0.0,100.0,True,0,0,0,0,0,0
2.22,4.8,4.4,1.02,3.0,57.6,True,0,1,1,1,0,1
2.63,4.5,5.0,1.0,0.0,100.0,False,0,0,1,0,1,0
4.95,5.0,5.0,1.0,0.0,50.0,False,0,0,1,0,1,0
5.91,4.0,,1.0,0.0,0.0,False,1,0,0,0,0,0
1.53,5.0,4.0,1.0,0.0,0.0,True,0,0,1,1,0,0
5.92,4.5,5.0,1.0,0.0,0.0,True,0,0,1,0,1,1
2.5,4.9,5.0,1.19,14.3,81.0,True,1,0,1,1,0,0
3.6,5.0,5.0,1.0,0.0,0.0,False,1,0,0,0,0,0
12.89,5.0,5.0,1.0,0.0,0.0,False,1,0,0,1,0,0
1.37,5.0,,1.0,0.0,100.0,False,1,0,1,0,1,0
3.06,5.0,,1.0,0.0,0.0,True,1,0,0,0,0,0
2.32,5.0,5.0,1.0,0.0,0.0,False,1,0,0,0,0,0
2.16,4.7,4.7,1.02,4.3,91.3,False,1,0,1,1,0,1
5.4,4.9,4.3,1.0,0.0,64.3,True,0,0,0,0,1,1
11.03,5.0,5.0,1.0,0.0,100.0,True,0,0,1,0,1,1
10.65,4.8,5.0,1.05,7.0,60.5,True,0,1,0,1,0,1
5.24,5.0,5.0,1.0,0.0,100.0,False,0,0,1,1,0,0
3.99,5.0,5.0,1.0,0.0,25.0,False,0,0,1,0,0,0
3.74,5.0,3.0,1.0,0.0,50.0,False,1,0,0,0,1,1
18.44,4.5,4.0,1.0,0.0,100.0,False,1,0,1,1,0,0
3.93,5.0,5.0,1.38,50.0,0.0,False,0,0,1,0,1,1
6.69,5.0,5.0,1.0,0.0,0.0,False,0,1,1,0,1,1
1.67,4.5,,1.0,0.0,100.0,True,0,0,1,0,0,0
2.78,5.0,5.0,1.0,0.0,0.0,False,0,0,0,0,0,0
2.47,4.7,4.5,1.2,21.4,71.4,True,1,0,1,1,0,0
0.84,5.0,5.0,2.0,50.0,100.0,False,0,1,0,0,1,1
11.37,4.3,3.7,1.0,0.0,71.4,False,0,0,1,0,1,1
3.73,4.6,4.4,1.06,5.9,47.1,False,0,0,1,1,0,1
6.12,5.0,4.0,1.0,0.0,0.0,True,1,0,1,0,1,1
1.8,4.7,4.5,1.0,0.0,0.0,False,1,0,0,0,1,1
3.54,4.0,3.0,1.0,0.0,100.0,False,0,1,0,0,0,0
15.95,5.0,,2.25,100.0,100.0,False,0,0,0,0,1,0
0.36,3.0,4.0,1.0,0.0,100.0,True,0,0,1,0,1,0
2.7,5.0,4.8,1.03,5.6,50.0,True,0,0,1,1,0,1
2.73,5.0,,1.0,0.0,0.0,False,0,0,1,0,0,1
1.34,5.0,4.0,1.0,0.0,33.3,False,1,0,1,1,0,0
13.22,5.0,3.0,1.0,0.0,100.0,True,0,0,1,0,0,0
5.29,4.8,4.5,1.0,0.0,50.0,False,0,0,1,0,0,0
1.89,4.5,4.7,1.19,15.4,76.9,True,1,0,1,0,0,1
1.85,4.6,4.0,1.0,0.0,62.5,False,0,0,1,0,1,1
3.79,4.9,5.0,1.16,25.0,50.0,True,1,0,1,1,0,1
14.92,5.0,5.0,1.0,0.0,0.0,True,1,0,0,0,0,0
0.53,5.0,5.0,1.0,0.0,0.0,True,0,0,1,0,0,0
2.18,3.3,3.8,1.0,0.0,83.3,False,0,0,0,0,0,1
0.73,5.0,5.0,1.0,0.0,0.0,False,1,0,1,0,1,1
15.68,5.0,,1.0,0.0,0.0,False,1,0,0,0,0,0
2.32,4.7,4.7,1.31,40.7,29.6,False,0,1,1,1,0,1
1.27,4.0,5.0,1.0,0.0,100.0,True,1,0,1,0,0,0
7.12,4.9,4.9,1.12,15.4,76.9,False,0,1,0,0,1,1
2.05,4.6,3.6,1.03,6.9,58.6,False,0,0,1,1,0,1
3.88,4.6,4.8,1.0,0.0,43.8,False,0,0,0,1,0,0
4.06,4.5,5.0,1.02,7.7,38.5,True,0,0,1,1,0,1
1.53,5.0,,1.0,0.0,100.0,True,0,0,0,0,0,1
1.77,5.0,5.0,1.0,0.0,0.0,True,0,0,1,0,1,0
4.74,4.7,5.0,1.0,0.0,100.0,False,0,1,1,1,0,1
4.5,5.0,5.0,1.0,0.0,100.0,True,0,0,0,1,0,0
4.81,5.0,,1.13,50.0,50.0,False,1,0,1,1,0,1
17.78,5.0,5.0,1.0,0.0,100.0,False,0,1,0,0,1,0
6.02,4.8,4.2,1.01,5.0,75.0,False,0,0,1,1,0,1
14.61,5.0,5.0,1.0,0.0,100.0,True,0,1,0,0,1,0
2.83,4.9,4.8,1.12,20.0,60.0,True,0,1,1,1,0,1
1.52,5.0,4.9,1.0,0.0,43.3,True,0,0,0,1,0,1
5.88,4.9,5.0,1.0,0.0,100.0,True,0,0,1,0,1,0
9.44,5.0,,1.0,0.0,0.0,True,1,0,1,0,0,0
16.87,5.0,,1.0,0.0,100.0,False,0,0,1,0,0,0
2.36,5.0,4.8,1.15,20.0,60.0,False,0,0,1,0,1,1
1.84,4.5,5.0,1.16,15.4,50.0,False,0,0,1,1,0,1
14.57,5.0,,1.0,0.0,0.0,False,0,0,0,0,1,0
2.38,4.9,4.6,1.07,6.7,53.3,True,0,0,1,0,0,1
1.81,4.8,4.9,1.05,14.3,95.2,True,0,1,1,1,0,1
15.15,4.6,4.6,1.4,20.0,0.0,True,1,0,1,1,0,0
5.89,5.0,,1.0,0.0,100.0,True,0,0,1,0,0,0
3.8,5.0,5.0,1.06,25.0,50.0,False,1,0,0,1,0,0
1.78,4.0,5.0,1.0,0.0,100.0,False,0,0,1,0,0,0
2.44,3.0,,1.0,0.0,100.0,True,0,1,0,0,0,0
2.96,4.4,3.2,1.11,4.3,39.1,False,0,0,1,1,0,1
1.43,4.9,5.0,1.0,0.0,20.0,True,0,1,1,0,1,0
6.6,4.4,4.0,1.24,17.6,70.6,False,0,0,1,1,0,1
5.49,4.9,4.9,1.21,15.4,38.5,False,0,0,0,1,0,0
1.13,4.8,4.3,1.0,0.0,100.0,True,1,0,1,1,0,1
2.38,5.0,4.0,1.0,0.0,60.0,True,1,0,1,1,0,1
5.63,5.0,,1.25,100.0,100.0,False,1,0,1,0,0,0
19.24,5.0,5.0,1.0,0.0,100.0,True,0,0,1,0,1,1
1.68,4.8,4.8,1.12,16.7,36.7,False,0,0,1,1,0,1
3.49,5.0,,1.0,0.0,66.7,False,1,0,1,0,0,0
17.97,5.0,4.3,1.0,0.0,57.1,True,0,1,0,0,0,1
1.41,3.7,5.0,1.0,0.0,33.3,False,0,0,0,0,0,0
2.13,4.6,4.8,1.0,0.0,100.0,True,0,1,1,1,0,1
7.02,5.0,5.0,1.0,0.0,60.0,False,0,0,1,1,0,1
1.02,5.0,5.0,1.0,0.0,66.7,False,0,0,1,1,0,0
2.42,4.6,5.0,1.08,22.2,44.4,False,0,1,1,1,0,1
15.14,5.0,,1.0,0.0,100.0,False,0,0,1,0,0,0
5.25,4.5,4.7,1.0,0.0,83.3,False,0,0,1,1,0,0
1.36,4.5,4.6,1.07,4.4,62.2,False,0,0,1,1,0,1
2.59,5.0,5.0,1.0,0.0,100.0,False,0,1,1,0,1,1
2.58,4.8,4.2,1.0,0.0,100.0,False,0,0,0,1,0,0
4.78,5.0,5.0,1.0,0.0,0.0,True,0,0,0,0,0,1
11.29,5.0,,1.0,0.0,100.0,False,1,0,0,0,0,0
11.14,5.0,5.0,1.0,0.0,70.0,True,0,1,1,1,0,0
5.3,5.0,4.3,1.0,0.0,100.0,True,0,0,0,0,1,1
1.39,4.3,1.8,1.0,0.0,50.0,False,0,0,0,1,0,0
5.89,5.0,4.5,1.5,50.0,0.0,True,1,0,1,0,0,0
4.87,5.0,5.0,1.06,12.5,25.0,True,0,0,0,1,0,1
4.85,4.0,5.0,1.38,50.0,100.0,False,1,0,1,0,1,1
4.1,5.0,5.0,1.0,0.0,33.3,False,0,0,1,1,0,0
2.52,4.6,4.9,1.2,28.6,78.6,True,1,0,1,0,1,0
6.03,5.0,5.0,1.0,0.0,100.0,True,0,0,1,0,1,0
2.47,5.0,,1.25,100.0,100.0,False,1,0,1,0,0,0
5.7,4.9,4.4,1.14,22.2,11.1,False,0,0,1,1,0,1
2.83,4.8,4.8,1.0,0.0,33.3,False,0,0,0,0,0,0
3.39,4.9,4.9,1.0,0.0,100.0,True,0,1,1,0,1,1
2.23,4.3,4.2,1.1,9.1,59.1,True,1,0,1,1,0,1
18.63,5.0,,1.0,0.0,100.0,True,0,0,0,0,0,0
12.51,5.0,5.0,1.0,0.0,100.0,True,1,0,0,0,0,0
2.23,5.0,3.5,1.0,0.0,25.0,True,0,0,0,0,1,0
6.59,4.7,5.0,1.0,0.0,37.5,False,0,0,0,0,1,1
5.3,5.0,5.0,1.13,33.3,50.0,False,0,1,1,0,0,1
2.0,5.0,5.0,1.0,0.0,100.0,False,1,0,1,1,0,0
7.2,5.0,5.0,1.0,0.0,50.0,True,0,1,1,0,1,1
7.97,5.0,5.0,1.0,0.0,100.0,False,1,0,0,0,0,0
2.53,4.5,3.8,1.19,12.5,25.0,False,0,1,1,1,0,1
20.26,5.0,,1.0,0.0,50.0,False,1,0,0,0,0,0
20.79,5.0,5.0,1.0,0.0,50.0,False,1,0,1,0,1,0
7.03,4.4,5.0,1.05,20.0,40.0,True,0,0,1,0,0,1
2.79,4.0,3.0,1.0,0.0,25.0,True,0,0,0,0,0,1
4.1,5.0,5.0,1.16,9.1,63.6,True,1,0,1,0,1,1
2.48,5.0,5.0,1.0,0.0,100.0,False,0,0,0,0,0,0
5.49,5.0,5.0,1.25,33.3,33.3,False,0,1,1,0,1,1
2.2,4.7,3.9,1.23,32.4,52.9,True,0,1,1,1,0,1
0.99,5.0,,1.0,0.0,33.3,False,0,1,1,0,0,0
4.45,5.0,4.4,1.15,27.3,40.9,True,1,0,1,1,0,1
2.15,4.0,3.2,1.06,6.3,18.8,False,0,0,1,1,0,1
4.04,5.0,,1.0,0.0,0.0,False,0,0,1,0,1,0
9.44,5.0,,1.0,0.0,100.0,True,0,0,0,0,0,0
4.82,5.0,4.0,1.0,0.0,85.7,True,1,0,1,0,0,0
11.16,5.0,4.6,1.0,0.0,55.6,True,0,0,0,1,0,1
4.09,4.9,4.7,1.11,9.1,72.7,False,0,0,0,0,1,1
10.93,3.5,4.0,1.0,0.0,50.0,False,0,1,0,0,1,1
3.62,4.9,4.9,1.0,0.0,58.8,True,1,0,1,0,0,1
1.86,4.4,4.6,1.0,0.0,42.1,True,0,0,1,1,0,1
3.3,4.7,4.8,1.24,16.7,83.3,False,1,0,1,1,0,1
2.61,5.0,5.0,1.0,0.0,60.0,False,0,1,1,1,0,1
8.92,5.0,5.0,1.0,0.0,100.0,True,1,0,1,1,0,1
3.48,4.8,4.7,1.0,0.0,50.0,True,0,0,0,1,0,0
2.16,5.0,,1.0,0.0,0.0,True,0,1,0,0,0,0
2.2,4.7,5.0,1.15,18.2,66.7,False,1,0,1,1,0,1
18.31,5.0,4.5,1.0,0.0,100.0,True,0,0,0,1,0,1
13.62,5.0,4.3,1.0,0.0,90.9,True,0,0,1,1,0,1
8.09,5.0,4.2,1.0,0.0,55.6,False,0,1,1,0,1,1
3.95,5.0,,1.0,0.0,100.0,True,1,0,1,0,1,0
4.99,4.6,4.7,1.22,17.2,69.0,True,1,0,1,0,1,1
4.0,5.0,5.0,1.0,0.0,50.0,True,1,0,1,0,0,0
3.55,4.6,4.8,1.0,0.0,67.3,True,0,0,1,1,0,1
4.73,5.0,5.0,3.0,100.0,100.0,False,0,0,1,0,0,0
3.69,5.0,5.0,1.0,0.0,0.0,True,1,0,1,0,0,0
2.69,5.0,5.0,1.0,0.0,40.0,True,0,0,1,0,0,1
4.86,4.0,5.0,1.08,33.3,0.0,True,1,0,1,0,1,1
0.83,5.0,5.0,1.0,0.0,100.0,False,0,0,1,0,1,0
1.56,3.0,3.0,1.0,0.0,100.0,False,0,0,0,1,0,0
3.38,4.6,4.7,1.06,6.6,85.2,False,0,0,0,1,0,0
2.34,5.0,5.0,1.2,20.0,100.0,False,0,0,1,1,0,1
8.24,4.9,4.9,1.0,0.0,87.5,True,0,0,1,1,0,1
13.13,5.0,,1.0,0.0,100.0,True,0,0,1,0,1,0
4.05,5.0,,1.0,0.0,100.0,True,1,0,1,0,0,0
5.56,5.0,5.0,1.0,0.0,0.0,False,0,0,1,1,0,0
6.05,5.0,5.0,1.0,0.0,0.0,True,1,0,1,0,0,0
2.81,5.0,5.0,1.0,0.0,0.0,False,1,0,0,0,1,0
1.86,5.0,4.5,1.0,0.0,0.0,False,0,0,1,1,0,1
1.75,5.0,5.0,1.5,50.0,0.0,False,0,1,1,1,0,0
1.49,5.0,4.5,1.0,0.0,100.0,False,1,0,0,1,0,0
27.88,5.0,,1.0,0.0,100.0,False,1,0,0,0,1,0
6.86,5.0,5.0,1.0,0.0,100.0,False,1,0,1,1,0,1
12.22,4.8,5.0,1.13,25.0,100.0,False,0,0,1,0,0,0
3.59,5.0,4.0,1.0,0.0,100.0,False,0,0,0,1,0,0
11.3,5.0,5.0,1.0,0.0,0.0,False,1,0,1,0,0,0
8.33,4.7,4.3,1.18,21.7,84.8,False,0,0,1,1,0,1
4.48,5.0,5.0,1.0,0.0,100.0,False,0,0,0,0,0,0
5.48,4.0,,1.0,0.0,100.0,False,0,1,1,0,1,0
7.28,5.0,5.0,1.0,0.0,0.0,False,0,0,1,1,0,0
1.34,5.0,5.0,1.0,0.0,0.0,True,0,1,1,0,1,0
0.93,4.0,5.0,1.0,0.0,0.0,True,0,0,0,0,0,0
6.34,5.0,5.0,1.12,19.0,81.0,False,0,1,1,1,0,1
5.82,5.0,3.6,1.13,12.5,25.0,False,1,0,0,1,0,0
4.55,4.9,4.4,1.27,9.1,90.9,True,0,0,1,0,1,0
2.27,4.2,3.5,1.0,0.0,20.0,False,0,0,0,0,0,0
1.27,5.0,5.0,1.13,30.0,60.0,False,0,1,0,0,0,1
3.93,4.8,4.3,1.25,23.8,42.9,True,0,0,1,1,0,1
2.79,4.9,4.7,1.15,25.6,79.5,False,0,1,1,0,0,1
7.17,4.0,4.3,1.09,14.3,57.1,False,0,0,1,1,0,1
2.82,4.5,5.0,1.0,0.0,50.0,True,1,0,1,0,0,1
5.8,5.0,5.0,1.0,0.0,0.0,True,0,1,0,0,1,1
21.15,4.8,5.0,1.03,12.5,87.5,False,1,0,1,1,0,1
2.03,4.7,5.0,1.0,0.0,100.0,True,0,1,1,0,1,1
6.97,4.9,5.0,1.0,0.0,60.8,True,1,0,0,1,0,1
3.08,5.0,4.0,1.35,40.0,20.0,False,0,1,1,1,0,1
3.58,4.0,4.0,1.0,0.0,75.0,False,0,0,0,1,0,0
2.41,4.9,4.9,1.0,0.0,37.5,True,0,0,1,1,0,1
5.82,5.0,3.7,1.0,0.0,50.0,False,0,1,1,0,1,1
15.08,5.0,3.7,1.0,0.0,100.0,True,0,0,1,1,0,1
8.11,5.0,,1.0,0.0,100.0,False,0,0,1,1,0,0
13.45,5.0,5.0,2.0,100.0,100.0,False,0,1,1,0,1,1
2.42,5.0,5.0,1.0,0.0,100.0,True,1,0,0,1,0,0
1.7,5.0,,1.0,0.0,0.0,False,0,0,0,0,1,0
17.68,5.0,,1.0,0.0,100.0,False,0,0,0,0,0,1
2.72,4.7,5.0,1.1,17.9,28.2,False,0,0,1,1,0,1
1.59,5.0,5.0,1.13,50.0,0.0,False,0,1,0,1,0,0
3.16,5.0,5.0,1.0,0.0,42.9,True,0,1,1,0,1,0
5.76,5.0,5.0,1.0,0.0,0.0,False,0,0,0,0,0,0
1.96,4.8,4.1,1.06,12.5,87.5,True,0,0,1,0,1,1
1.33,5.0,4.5,1.0,0.0,50.0,True,1,0,1,0,1,0
18.52,4.9,4.7,1.05,13.3,80.0,False,0,1,1,1,0,1
13.62,5.0,,2.13,50.0,100.0,True,0,0,1,0,0,0
6.58,3.0,4.5,1.17,33.3,33.3,False,0,0,1,1,0,0
2.95,4.8,4.1,1.33,23.1,53.8,True,1,0,1,1,0,1
5.83,5.0,5.0,1.0,0.0,0.0,True,0,0,0,0,0,0
1.64,3.3,5.0,1.17,33.3,33.3,False,1,0,1,1,0,0
4.2,4.8,4.7,1.07,10.6,66.0,True,0,1,0,1,0,1
5.49,4.3,,1.0,0.0,33.3,False,0,1,0,0,0,0
3.15,4.8,5.0,1.0,0.0,22.2,False,0,0,1,1,0,0
3.04,5.0,5.0,1.0,0.0,80.0,True,0,0,0,0,1,0
2.3,4.7,4.6,1.0,0.0,16.7,False,0,0,1,1,0,1
3.1,5.0,,1.0,0.0,100.0,False,0,1,0,0,1,0
2.32,4.3,3.8,1.09,12.5,62.5,True,1,0,1,0,0,1
2.36,4.9,4.2,1.1,17.8,40.0,False,1,0,0,1,0,1
27.66,5.0,4.0,1.0,0.0,0.0,False,0,0,1,1,0,0
5.09,5.0,4.8,1.3,40.0,0.0,True,0,1,1,0,0,1
2.19,4.4,4.0,1.35,53.8,38.5,False,1,0,1,1,0,0
4.73,5.0,5.0,1.0,0.0,75.0,True,0,1,1,1,0,1
3.47,5.0,,1.0,0.0,100.0,False,1,0,1,0,1,1
13.69,5.0,5.0,1.0,0.0,100.0,False,0,0,1,0,0,0
6.33,5.0,,1.0,0.0,0.0,False,0,0,1,0,1,0
5.39,5.0,5.0,1.0,0.0,50.0,True,1,0,1,1,0,0
1.92,4.0,5.0,1.0,0.0,50.0,True,0,0,1,1,0,1
6.95,4.6,1.9,1.07,8.8,61.4,True,0,0,1,1,0,1
4.46,4.2,2.7,1.0,0.0,23.1,True,0,0,1,0,0,1
2.34,5.0,4.9,1.04,9.5,90.5,True,0,1,1,0,1,1
8.24,5.0,5.0,1.0,0.0,20.0,True,0,0,1,0,1,0
8.31,5.0,5.0,1.75,100.0,0.0,False,1,0,1,0,0,0
17.87,5.0,,1.0,0.0,100.0,True,1,0,1,0,1,0
2.74,5.0,5.0,1.0,0.0,100.0,False,0,1,1,0,1,0
2.01,5.0,4.0,1.25,100.0,0.0,False,1,0,0,0,0,0
3.51,4.0,,1.0,0.0,100.0,True,1,0,1,0,1,1
6.96,4.5,,1.88,50.0,0.0,False,0,0,0,0,1,0
1.22,4.7,3.0,1.0,0.0,25.0,False,0,0,1,0,0,0
4.21,5.0,5.0,1.0,0.0,100.0,False,1,0,0,0,1,1
2.43,5.0,,1.0,0.0,33.3,False,0,0,0,1,0,0
2.95,5.0,,1.0,0.0,100.0,False,0,1,1,0,0,0
6.43,4.4,4.8,1.0,0.0,35.0,True,0,0,1,1,0,1
3.47,4.9,5.0,1.0,0.0,72.7,False,1,0,0,0,0,1
1.36,5.0,,1.0,0.0,0.0,False,1,0,0,0,0,0
3.28,4.8,3.5,1.08,19.1,63.8,True,1,0,0,1,0,1
24.7,5.0,3.0,1.0,0.0,100.0,True,0,0,0,0,0,0
4.01,4.5,3.0,1.11,22.2,44.4,True,0,1,1,1,0,1
1.95,5.0,5.0,1.0,0.0,100.0,False,0,1,1,0,1,0
16.19,5.0,5.0,1.0,0.0,100.0,False,0,1,1,0,1,1
2.11,5.0,5.0,1.0,0.0,0.0,False,0,0,1,0,0,0
6.32,5.0,,1.0,0.0,0.0,True,0,0,1,0,0,0
4.44,4.5,4.3,1.25,18.8,31.3,True,1,0,1,1,0,1
19.31,5.0,,1.0,0.0,100.0,True,0,1,0,0,1,0
1.0,5.0,5.0,1.0,0.0,100.0,True,0,0,0,0,0,0
4.01,4.0,5.0,1.0,0.0,0.0,False,0,0,1,0,1,0
3.61,4.6,4.8,1.23,7.7,76.9,True,1,0,1,1,0,1
26.54,5.0,,1.0,0.0,100.0,False,0,0,1,0,1,0
7.06,4.6,5.0,1.0,0.0,22.2,True,1,0,1,1,0,0
2.44,4.9,4.0,1.0,0.0,100.0,False,0,0,1,0,0,0
8.53,5.0,,1.0,0.0,0.0,False,1,0,0,0,0,0
2.7,4.8,4.8,1.0,0.0,17.6,False,0,0,0,1,0,1
4.5,4.4,5.0,1.0,0.0,75.0,False,0,0,0,1,0,0
2.15,5.0,5.0,1.15,20.0,100.0,True,0,0,1,0,1,0
13.76,5.0,,1.0,0.0,100.0,False,0,1,1,0,0,0
1.53,4.8,5.0,1.0,0.0,0.0,False,0,0,0,0,1,1
13.6,5.0,5.0,1.0,0.0,100.0,True,0,0,0,0,0,0
2.67,5.0,5.0,1.15,20.0,100.0,True,0,1,1,0,1,0
4.62,5.0,4.3,1.0,0.0,100.0,True,1,0,1,1,0,0
5.76,5.0,5.0,1.0,0.0,50.0,False,0,0,1,0,0,0
5.26,5.0,5.0,1.0,0.0,66.7,False,0,1,1,1,0,0
3.73,4.6,4.8,1.11,28.6,57.1,True,0,1,0,0,1,1
6.12,5.0,4.7,1.15,20.0,50.0,True,0,0,1,1,0,0
4.81,5.0,5.0,1.0,0.0,0.0,False,0,1,1,0,1,1
15.04,5.0,5.0,1.0,0.0,100.0,False,0,0,1,0,0,0
2.83,5.0,,1.0,0.0,0.0,True,0,0,1,0,0,0
7.81,5.0,3.7,1.0,0.0,100.0,False,1,0,1,0,0,0
1.96,4.7,4.8,1.0,0.0,66.7,False,1,0,0,0,1,1
2.53,5.0,4.0,1.0,0.0,66.7,False,1,0,0,0,1,1
3.59,5.0,5.0,1.33,33.3,0.0,True,0,1,1,0,1,1
3.36,4.7,,1.17,33.3,33.3,False,1,0,0,0,1,0
2.34,4.7,4.9,1.07,14.1,50.0,True,0,1,1,1,0,1
7.23,4.6,4.7,1.0,0.0,37.5,False,1,0,1,1,0,1
6.43,5.0,5.0,1.27,10.0,80.0,True,0,0,0,0,0,1
18.5,4.8,5.0,1.0,0.0,50.0,False,0,0,1,1,0,1
7.44,5.0,5.0,1.0,0.0,50.0,True,0,0,0,0,1,0
8.31,5.0,5.0,1.0,0.0,100.0,False,1,0,1,0,1,0
3.94,4.8,5.0,1.0,0.0,100.0,False,1,0,0,1,0,0
2.48,4.4,4.7,1.0,0.0,75.0,False,0,0,0,1,0,0
1.87,5.0,5.0,1.0,0.0,0.0,False,1,0,1,0,1,1
4.18,5.0,5.0,1.17,33.3,100.0,True,0,1,1,0,1,1
8.03,5.0,5.0,1.0,0.0,0.0,False,1,0,1,1,0,0
2.49,5.0,5.0,1.0,0.0,0.0,True,0,0,1,0,0,0
4.47,5.0,5.0,1.0,0.0,50.0,True,1,0,1,0,1,0
1.65,5.0,5.0,1.33,33.3,66.7,False,1,0,1,1,0,0
2.08,5.0,5.0,1.0,0.0,0.0,False,0,0,1,0,0,0
2.76,4.3,4.3,1.25,16.7,66.7,True,0,0,1,0,0,1
3.62,5.0,5.0,1.75,100.0,100.0,False,0,0,1,0,1,0
12.02,5.0,5.0,1.0,0.0,0.0,False,1,0,1,0,0,0
2.86,5.0,4.2,1.25,22.2,33.3,True,1,0,1,1,0,1
2.14,5.0,5.0,1.0,0.0,100.0,True,0,1,1,0,1,1
4.11,5.0,4.0,1.0,0.0,33.3,False,1,0,0,0,1,0
1.57,5.0,,1.5,100.0,100.0,False,1,0,0,0,0,0
7.17,5.0,4.0,1.0,0.0,100.0,False,1,0,1,0,1,1
4.77,4.6,5.0,1.02,7.1,42.9,True,0,0,1,1,0,1
3.3,4.9,4.0,1.01,5.6,100.0,False,0,1,1,1,0,1
8.68,3.0,3.0,1.0,0.0,50.0,True,0,0,0,1,0,0
1.1,5.0,5.0,1.0,0.0,66.7,False,1,0,1,0,0,0
7.52,4.9,4.4,1.0,0.0,77.8,True,0,1,1,1,0,1
4.18,5.0,,1.0,0.0,25.0,False,0,0,1,1,0,1
2.29,4.7,4.0,1.0,1.7,55.0,True,0,0,1,1,0,1
2.09,4.6,3.8,1.02,4.3,78.3,True,0,0,1,1,0,1
0.0,5.0,,1.0,0.0,0.0,False,0,0,1,0,0,0
2.48,5.0,4.0,1.0,0.0,0.0,True,0,0,0,0,1,0
21.26,5.0,5.0,1.0,0.0,100.0,False,0,1,1,1,0,0
1.55,4.8,4.8,1.0,0.0,60.0,True,1,0,1,1,0,1
2.22,5.0,5.0,1.26,19.0,61.9,True,1,0,1,1,0,1
2.5,4.4,5.0,1.0,0.0,55.6,True,1,0,1,1,0,0
3.59,5.0,5.0,1.0,0.0,0.0,False,0,1,1,0,1,1
3.51,5.0,5.0,1.0,0.0,0.0,False,0,0,1,0,0,0
0.63,5.0,5.0,1.0,0.0,100.0,False,0,0,1,0,1,0
1.97,5.0,4.5,1.0,0.0,92.9,True,0,0,0,1,0,0
4.33,5.0,5.0,1.0,0.0,50.0,False,1,0,1,0,1,1
1.45,5.0,1.0,1.0,0.0,100.0,False,1,0,0,0,0,0
4.16,4.8,4.1,1.0,0.0,77.1,False,0,0,1,1,0,1
1.93,5.0,4.5,1.0,0.0,100.0,False,0,0,1,1,0,0
0.02,5.0,5.0,1.0,0.0,0.0,False,0,0,1,0,1,1
2.95,5.0,5.0,1.0,0.0,66.7,True,0,0,1,0,0,0
1.46,5.0,,3.0,100.0,0.0,False,0,1,1,0,0,0
2.54,5.0,5.0,1.0,0.0,0.0,True,0,1,0,1,0,1
17.7,5.0,5.0,1.0,0.0,100.0,True,0,0,1,0,0,0
6.22,4.5,4.7,1.0,0.0,36.4,False,0,0,1,1,0,1
4.27,5.0,5.0,1.0,0.0,100.0,True,0,1,0,0,1,1
2.37,4.7,4.4,1.0,0.0,39.1,True,0,0,1,0,1,1
3.75,5.0,5.0,1.0,0.0,80.0,False,1,0,1,0,1,0
3.29,5.0,2.0,1.0,0.0,80.0,False,1,0,1,0,0,1
12.07,5.0,5.0,1.0,0.0,0.0,False,0,0,1,0,0,1
2.02,5.0,4.0,1.0,0.0,100.0,False,0,1,1,0,0,0
2.04,4.8,4.8,1.14,19.2,65.4,False,0,1,1,1,0,1
2.46,4.5,5.0,1.0,0.0,50.0,False,1,0,1,0,1,0
2.5,4.7,3.9,1.15,14.0,81.7,True,1,0,1,1,0,1
1.66,5.0,5.0,1.0,0.0,0.0,False,1,0,1,0,0,0
20.84,5.0,,1.0,0.0,100.0,True,0,0,1,0,1,1
7.16,5.0,5.0,1.0,0.0,0.0,True,1,0,1,0,1,0
1.3,4.0,4.0,1.0,0.0,0.0,False,0,0,0,0,1,0
3.21,4.6,4.9,1.04,5.9,100.0,True,0,1,0,1,0,1
2.84,5.0,5.0,1.0,0.0,100.0,False,0,1,0,1,0,0
11.73,4.8,4.1,1.03,1.7,23.7,True,0,0,0,1,0,1
2.9,5.0,5.0,1.0,0.0,100.0,False,1,0,0,0,1,0
3.06,5.0,5.0,1.0,0.0,0.0,True,1,0,1,0,0,1
3.42,4.9,4.1,1.02,3.0,81.8,False,0,1,0,1,0,1
3.89,5.0,4.0,1.0,0.0,100.0,False,0,0,1,0,0,1
3.94,5.0,5.0,1.0,0.0,100.0,False,1,0,1,0,1,1
2.49,4.8,4.9,1.09,16.5,85.6,False,0,1,1,1,0,1
