season,team_1,team_2,home,seed_diff,score_diff,score_1,score_2,won
2010,3293,2903,0,1,7,67,60,1
2010,6620,3157,0,-11,14,97,83,1
2010,6654,3259,0,8,9,75,66,1
2010,6723,3259,0,3,-5,59,64,0
2010,2903,3293,0,-1,-7,60,67,0
2010,8687,3293,0,7,22,87,65,1
2010,4966,3584,0,9,12,89,77,1
2010,4425,4174,0,-15,-16,74,90,0
2010,6465,4174,0,-8,2,69,67,1
2010,1038,4208,0,-3,7,63,56,1
2010,1072,4208,0,-5,-12,72,84,0
2010,6363,4208,0,-13,-20,62,82,0
2010,10811,4208,0,-4,-5,96,101,0
2010,1871,4289,0,-11,-17,45,62,0
2010,2632,4289,0,-15,-29,71,100,0
2010,10357,4289,0,-8,-30,60,90,0
2010,10493,4289,0,-1,7,73,66,1
2010,4174,4425,0,15,16,90,74,1
2010,1164,4621,0,1,15,77,62,1
2010,10391,4898,0,-5,2,80,78,1
2010,3584,4966,0,-9,-12,77,89,0
2010,5271,4966,0,-1,2,85,83,1
2010,1038,5271,0,0,2,52,50,1
2010,4966,5271,0,1,-2,83,85,0
2010,6139,5271,0,-7,-3,67,70,0
2010,6465,5271,0,-4,-7,52,59,0
2010,8805,5271,0,-1,-1,69,70,0
2010,10811,5305,0,5,11,65,54,1
2010,1541,5407,0,3,-8,78,86,0
2010,10493,5407,0,8,9,68,59,1
2010,6105,5538,0,11,5,62,57,1
2010,10493,5640,0,13,27,77,50,1
2010,1038,5774,0,8,2,54,52,1
2010,9977,5774,0,9,-1,65,66,0
2010,5538,6105,0,-11,-5,57,62,0
2010,10391,6105,0,-8,18,82,64,1
2010,5271,6139,0,7,3,70,67,1
2010,4208,6363,0,13,20,82,62,1
2010,4174,6465,0,8,-2,67,69,0
2010,5271,6465,0,4,7,59,52,1
2010,9654,6465,0,1,-3,66,69,0
2010,6757,6567,0,-5,1,51,50,1
2010,7025,6586,0,11,23,89,66,1
2010,3157,6620,0,11,-14,83,97,0
2010,8805,6620,0,8,15,83,68,1
2010,3259,6654,0,-8,-9,66,75,0
2010,7819,6654,0,-13,-17,51,68,0
2010,8805,6654,0,-4,3,76,73,1
2010,3259,6723,0,-3,5,64,59,1
2010,647,6757,0,8,8,76,68,1
2010,6567,6757,0,5,-1,50,51,0
2010,6586,7025,0,-11,-23,66,89,0
2010,10811,7025,0,-3,3,71,68,1
2010,2365,7226,0,3,13,70,57,1
2010,8050,7226,0,-9,-8,64,72,0
2010,8941,7226,0,-1,-2,61,63,0
2010,8532,7382,0,-3,9,80,71,1
2010,10045,7450,0,13,3,73,70,1
2010,647,7616,0,11,9,68,59,1
2010,8805,7718,0,5,3,62,59,1
2010,6654,7819,0,13,17,68,51,1
2010,7226,8050,0,9,8,72,64,1
2010,647,8532,0,7,23,72,49,1
2010,7382,8532,0,3,-9,71,80,0
2010,10045,8532,0,8,-7,68,75,0
2010,1038,8687,0,-4,4,63,59,1
2010,3293,8687,0,-7,-22,65,87,0
2010,10011,8687,0,-15,-23,56,79,0
2010,1871,8771,0,-7,13,78,65,1
2010,5271,8805,0,1,1,70,69,1
2010,6620,8805,0,-8,-15,68,83,0
2010,6654,8805,0,4,-3,73,76,0
2010,7718,8805,0,-5,-3,59,62,0
2010,10357,8907,0,-1,1,81,80,1
2010,7226,8941,0,1,2,63,61,1
2010,9824,8941,0,-7,-16,53,69,0
2010,6465,9654,0,-1,3,69,66,1
2010,8941,9824,0,7,16,69,53,1
2010,1038,9872,0,7,18,77,59,1
2010,5774,9977,0,-9,1,66,65,1
2010,8687,10011,0,15,23,79,56,1
2010,7450,10045,0,-13,-3,70,73,0
2010,8532,10045,0,-8,7,75,68,1
2010,4289,10357,0,8,30,90,60,1
2010,8907,10357,0,1,-1,80,81,0
2010,4898,10391,0,5,-2,78,80,0
2010,6105,10391,0,8,-18,64,82,0
2010,10493,10391,0,9,13,69,56,1
2010,2365,10493,0,1,21,78,57,1
2010,4289,10493,0,1,-7,66,73,0
2010,5407,10493,0,-8,-9,59,68,0
2010,5640,10493,0,-13,-27,50,77,0
2010,10391,10493,0,-9,-13,56,69,0
2010,401,10655,0,0,17,61,44,1
2010,1871,10689,0,-8,18,87,69,1
2010,10712,10689,0,-9,-4,49,53,0
2010,10689,10712,0,9,4,53,49,1
2010,4208,10811,0,4,5,101,96,1
2010,5305,10811,0,-5,-11,54,65,0
2010,7025,10811,0,3,-3,68,71,0
2011,6568,65,0,13,13,69,56,1
2011,9757,152,0,0,9,70,61,1
2011,1805,314,0,2,2,65,63,1
2011,2366,314,0,4,-16,77,93,0
2011,5103,314,0,-7,-2,75,77,0
2011,8908,314,0,1,-1,69,70,0
2011,9560,382,0,0,4,81,77,1
2011,10690,667,0,9,14,72,58,1
2011,4175,824,0,15,19,72,53,1
2011,1805,978,0,11,29,81,52,1
2011,1805,1039,0,5,12,53,41,1
2011,2805,1039,0,6,-3,71,74,0
2011,6758,1039,0,-1,-2,58,60,0
2011,7026,1039,0,7,-1,70,71,0
2011,9910,1039,0,-3,-8,62,70,0
2011,10690,1039,0,4,-7,54,61,0
2011,2805,1073,0,1,9,83,74,1
2011,3294,1073,0,-8,-22,67,89,0
2011,10713,1073,0,-11,-8,66,74,0
2011,1805,1474,0,3,11,69,58,1
2011,5408,1474,0,-5,-15,63,78,0
2011,9295,1542,0,0,-18,52,70,0
2011,10494,1542,0,7,8,84,76,1
2011,314,1805,0,-2,-2,63,65,0
2011,978,1805,0,-11,-29,52,81,0
2011,1039,1805,0,-5,-12,41,53,0
2011,1474,1805,0,-3,-11,58,69,0
2011,4290,1805,0,-1,-1,55,56,0
2011,7719,1805,0,1,-7,67,74,0
2011,314,2366,0,-4,16,93,77,1
2011,3356,2366,0,-15,-42,45,87,0
2011,5238,2366,0,-7,-2,71,73,0
2011,1039,2805,0,-6,3,74,71,1
2011,1073,2805,0,-1,-9,74,83,0
2011,7820,2805,0,-13,-28,51,79,0
2011,9428,2805,0,-5,-8,65,73,0
2011,6568,2904,0,8,-14,57,71,0
2011,8942,2904,0,3,-7,50,57,0
2011,9910,2904,0,-1,1,72,71,1
2011,6655,3124,0,7,32,98,66,1
2011,10046,3124,0,-1,-4,57,61,0
2011,9910,3158,0,-5,18,74,56,1
2011,10392,3192,0,3,3,68,65,1
2011,1073,3294,0,8,22,89,67,1
2011,8431,3294,0,5,-15,71,86,0
2011,2366,3356,0,15,42,87,45,1
2011,4175,3771,0,8,14,73,59,1
2011,9655,3771,0,1,-11,62,73,0
2011,8688,3878,0,11,17,77,60,1
2011,824,4175,0,-15,-19,53,72,0
2011,3771,4175,0,-8,-14,59,73,0
2011,7383,4175,0,-11,-20,57,77,0
2011,9910,4175,0,-10,10,71,61,1
2011,9825,4209,0,-7,-5,68,73,0
2011,10690,4209,0,1,5,70,65,1
2011,1805,4290,0,1,1,56,55,1
2011,6307,4290,0,2,-7,69,76,0
2011,6655,4290,0,3,-2,60,62,0
2011,7159,4290,0,-9,-2,57,59,0
2011,10494,4290,0,-1,-8,63,71,0
2011,6307,4540,0,13,15,102,87,1
2011,5607,4622,0,-9,1,62,61,1
2011,6307,4899,0,9,18,81,63,1
2011,8688,4899,0,8,-4,62,66,0
2011,10812,4899,0,5,-11,55,66,0
2011,314,5103,0,7,2,77,75,1
2011,2366,5238,0,7,2,73,71,1
2011,8806,5238,0,-1,-30,45,75,0
2011,9428,5272,0,3,2,78,76,1
2011,1474,5408,0,5,15,78,63,1
2011,4622,5607,0,9,-1,61,62,0
2011,7383,5607,0,1,17,65,48,1
2011,7719,5789,0,13,18,68,50,1
2011,4290,6307,0,-2,7,76,69,1
2011,4540,6307,0,-13,-15,87,102,0
2011,4899,6307,0,-9,-18,63,81,0
2011,10392,6307,0,-5,-3,83,86,0
2011,65,6568,0,-13,-13,56,69,0
2011,2904,6568,0,-8,14,71,57,1
2011,8908,6587,0,9,4,85,81,1
2011,3124,6655,0,-7,-32,66,98,0
2011,4290,6655,0,-3,2,62,60,1
2011,9757,6655,0,-15,-29,46,75,0
2011,1039,6758,0,1,2,60,58,1
2011,8772,6958,0,3,2,66,64,1
2011,1039,7026,0,-7,1,71,70,1
2011,9560,7026,0,-15,-23,51,74,0
2011,4290,7159,0,9,2,59,57,1
2011,8567,7227,0,-11,-22,43,65,0
2011,9910,7227,0,-8,18,94,76,1
2011,4175,7383,0,11,20,77,57,1
2011,5607,7383,0,-1,-17,48,65,0
2011,9978,7383,0,7,-3,66,69,0
2011,1805,7719,0,-1,7,74,67,1
2011,5789,7719,0,-13,-18,50,68,0
2011,8772,7719,0,-5,-7,64,71,0
2011,2805,7820,0,13,28,79,51,1
2011,3294,8431,0,-5,15,86,71,1
2011,7227,8567,0,11,22,65,43,1
2011,3878,8688,0,-11,-17,60,77,0
2011,4899,8688,0,-8,4,66,62,1
2011,6958,8772,0,-3,-2,64,66,0
2011,7719,8772,0,5,7,71,64,1
2011,5238,8806,0,1,30,75,45,1
2011,314,8908,0,-1,1,70,69,1
2011,6587,8908,0,-9,-4,81,85,0
2011,2904,8942,0,-3,7,57,50,1
2011,1542,9295,0,0,18,70,52,1
2011,2805,9428,0,5,8,73,65,1
2011,5272,9428,0,-3,-2,76,78,0
2011,382,9560,0,0,-4,77,81,0
2011,7026,9560,0,15,23,74,51,1
2011,3771,9655,0,-1,11,73,62,1
2011,9910,9689,0,0,13,59,46,1
2011,152,9757,0,0,-9,61,70,0
2011,6655,9757,0,15,29,75,46,1
2011,4209,9825,0,7,5,73,68,1
2011,1039,9910,0,3,8,70,62,1
2011,2904,9910,0,1,-1,71,72,0
2011,3158,9910,0,5,-18,56,74,0
2011,4175,9910,0,10,-10,61,71,0
2011,7227,9910,0,8,-18,76,94,0
2011,9689,9910,0,0,-13,46,59,0
2011,7383,9978,0,-7,3,69,66,1
2011,3124,10046,0,1,4,61,57,1
2011,3192,10392,0,-3,-3,65,68,0
2011,6307,10392,0,5,3,86,83,1
2011,1542,10494,0,-7,-8,76,84,0
2011,4290,10494,0,1,8,71,63,1
2011,667,10690,0,-9,-14,58,72,0
2011,1039,10690,0,-4,7,61,54,1
2011,4209,10690,0,-1,-5,65,70,0
2011,1073,10713,0,11,8,74,66,1
2011,4899,10812,0,-5,11,66,55,1
2012,1907,100,0,1,1,58,57,1
2012,1704,649,0,-8,-17,63,80,0
2012,4291,649,0,2,12,82,70,1
2012,7533,649,0,-11,-8,60,68,0
2012,10813,649,0,-7,-5,70,75,0
2012,3159,668,0,11,15,74,59,1
2012,3913,1074,0,0,-6,72,78,0
2012,4900,1074,0,11,20,88,68,1
2012,8198,1166,0,0,11,65,54,1
2012,2905,1475,0,3,-6,56,62,0
2012,6656,1475,0,4,15,81,66,1
2012,8909,1475,0,-5,-6,59,65,0
2012,649,1704,0,8,17,80,63,1
2012,9656,1704,0,5,-4,64,68,0
2012,5776,1738,0,5,17,58,41,1
2012,3981,1806,0,1,13,77,64,1
2012,100,1907,0,-1,-1,57,58,0
2012,6308,1907,0,7,14,87,73,1
2012,4623,2075,0,9,7,69,62,1
2012,4176,2265,0,13,15,65,50,1
2012,4427,2367,0,-13,5,75,70,1
2012,4623,2806,0,3,4,72,68,1
2012,4900,2806,0,4,-10,58,68,0
2012,6274,2806,0,-8,-34,50,84,0
2012,10081,2806,0,-3,-26,45,71,0
2012,1475,2905,0,-3,6,62,56,1
2012,8330,2905,0,-11,-3,63,66,0
2012,668,3159,0,-11,-15,59,74,0
2012,5956,3159,0,-8,3,66,63,1
2012,6656,3295,0,5,7,73,66,1
2012,10495,3295,0,-3,-23,54,77,0
2012,9979,3431,0,7,9,79,70,1
2012,4291,3845,0,3,12,102,90,1
2012,6141,3845,0,-9,-13,66,79,0
2012,9911,3845,0,-8,-2,61,63,0
2012,1074,3913,0,0,6,78,72,1
2012,1806,3981,0,-1,-13,64,77,0
2012,4291,3981,0,7,16,87,71,1
2012,2265,4176,0,-13,-15,50,65,0
2012,4291,4176,0,1,8,67,59,1
2012,5956,4176,0,-9,-3,57,60,0
2012,6308,4176,0,1,-13,67,80,0
2012,6656,4176,0,0,-2,62,64,0
2012,7228,4176,0,-8,-3,60,63,0
2012,8232,4210,0,-1,-6,64,70,0
2012,8689,4210,0,7,16,75,59,1
2012,649,4291,0,-2,-12,70,82,0
2012,3845,4291,0,-3,-12,90,102,0
2012,3981,4291,0,-7,-16,71,87,0
2012,4176,4291,0,-1,-8,59,67,0
2012,4623,4291,0,-3,-8,61,69,0
2012,10251,4291,0,-15,-15,66,81,0
2012,10013,4393,0,0,12,71,59,1
2012,2367,4427,0,13,-5,70,75,0
2012,10813,4427,0,5,12,70,58,1
2012,6107,4507,0,7,7,75,68,1
2012,5273,4541,0,15,22,89,67,1
2012,2075,4623,0,-9,-7,62,69,0
2012,2806,4623,0,-3,-4,68,72,0
2012,4291,4623,0,3,8,69,61,1
2012,5273,4623,0,3,-13,44,57,0
2012,6107,4623,0,-1,-3,56,59,0
2012,6656,4691,0,13,19,78,59,1
2012,1074,4900,0,-11,-20,68,88,0
2012,2806,4900,0,-4,10,68,58,1
2012,5776,4900,0,-3,-9,53,62,0
2012,8500,5104,0,-1,7,61,54,1
2012,6622,5239,0,-9,5,65,60,1
2012,4541,5273,0,-15,-22,67,89,0
2012,4623,5273,0,-3,13,57,44,1
2012,8500,5273,0,-8,-4,61,65,0
2012,6274,5409,0,-13,2,86,84,1
2012,10691,5540,0,9,24,73,49,1
2012,10251,5678,0,0,1,59,58,1
2012,1738,5776,0,-5,-17,41,58,0
2012,4900,5776,0,3,9,62,53,1
2012,3159,5956,0,8,-3,63,66,0
2012,4176,5956,0,9,3,60,57,1
2012,7720,5956,0,5,-14,65,79,0
2012,4507,6107,0,-7,-7,68,75,0
2012,4623,6107,0,1,3,59,56,1
2012,3845,6141,0,9,13,79,66,1
2012,2806,6274,0,8,34,84,50,1
2012,5409,6274,0,13,-2,84,86,0
2012,1907,6308,0,-7,-14,73,87,0
2012,4176,6308,0,-1,13,80,67,1
2012,6622,6308,0,-12,-8,65,73,0
2012,10013,6308,0,-15,-19,58,77,0
2012,10813,6569,0,-3,4,67,63,1
2012,5239,6622,0,9,-5,60,65,0
2012,6308,6622,0,12,8,73,65,1
2012,8198,6622,0,1,-6,56,62,0
2012,1475,6656,0,-4,-15,66,81,0
2012,3295,6656,0,-5,-7,66,73,0
2012,4176,6656,0,0,2,64,62,1
2012,4691,6656,0,-13,-19,59,78,0
2012,8689,6656,0,1,-7,70,77,0
2012,4176,7228,0,8,3,63,60,1
2012,8534,7228,0,3,-3,69,72,0
2012,649,7533,0,11,8,68,60,1
2012,5956,7720,0,-5,14,79,65,1
2012,1166,8198,0,0,-11,54,65,0
2012,6622,8198,0,-1,6,62,56,1
2012,8773,8198,0,7,-14,44,58,0
2012,4210,8232,0,1,6,70,64,1
2012,2905,8330,0,11,3,66,63,1
2012,5104,8500,0,1,-7,54,61,0
2012,5273,8500,0,8,4,65,61,1
2012,7228,8534,0,-3,3,72,69,1
2012,4210,8689,0,-7,-16,59,75,0
2012,6656,8689,0,-1,7,77,70,1
2012,9561,8689,0,-15,-7,65,72,0
2012,10691,8689,0,-3,-1,63,64,0
2012,8198,8773,0,-7,14,58,44,1
2012,1475,8909,0,5,6,65,59,1
2012,8689,9561,0,15,7,72,65,1
2012,1704,9656,0,-5,4,68,64,1
2012,3845,9911,0,8,2,63,61,1
2012,10591,9911,0,7,-3,59,62,0
2012,3431,9979,0,-7,-9,70,79,0
2012,10691,9979,0,1,3,60,57,1
2012,4393,10013,0,0,-12,59,71,0
2012,6308,10013,0,15,19,77,58,1
2012,2806,10081,0,3,26,71,45,1
2012,4291,10251,0,15,15,81,66,1
2012,5678,10251,0,0,-1,58,59,0
2012,3295,10495,0,3,23,77,54,1
2012,9911,10591,0,-7,3,62,59,1
2012,5540,10691,0,-9,-24,49,73,0
2012,8689,10691,0,3,1,64,63,1
2012,9979,10691,0,-1,-3,57,60,0
2012,649,10813,0,7,5,75,70,1
2012,4427,10813,0,-5,-12,58,70,0
2012,6569,10813,0,3,-4,63,67,0
2013,9912,67,0,7,46,88,42,1
2013,2368,173,0,13,12,73,61,1
2013,669,316,0,-5,-17,64,81,0
2013,3432,316,0,-8,-23,51,74,0
2013,6657,316,0,4,3,73,70,1
2013,316,669,0,5,17,81,64,1
2013,4326,758,0,0,9,80,71,1
2013,1041,980,0,5,12,68,56,1
2013,980,1041,0,-5,-12,56,68,0
2013,4901,1041,0,3,2,74,72,1
2013,8690,1167,0,8,6,66,60,1
2013,9657,1167,0,7,-3,61,64,0
2013,1908,1476,0,3,4,67,63,1
2013,3773,1705,0,3,8,57,49,1
2013,4624,1739,0,7,26,82,56,1
2013,5410,1739,0,-1,-12,72,84,0
2013,1476,1908,0,-3,-4,63,67,0
2013,2368,1908,0,5,16,66,50,1
2013,4901,2076,0,11,1,59,58,1
2013,173,2368,0,-13,-12,61,73,0
2013,1908,2368,0,-5,-16,50,66,0
2013,4624,2368,0,1,22,85,63,1
2013,5274,2368,0,-1,-10,61,71,0
2013,2807,2773,0,12,12,62,50,1
2013,3160,2773,0,13,-10,68,78,0
2013,7721,2773,0,8,-10,71,81,0
2013,2773,2807,0,-12,-12,50,62,0
2013,5240,2807,0,-1,20,79,59,1
2013,5308,2807,0,-8,-14,64,78,0
2013,6536,2807,0,-11,-32,47,79,0
2013,2773,3160,0,-13,10,78,68,1
2013,8267,3296,0,-15,-6,58,64,0
2013,10592,3296,0,-8,6,76,70,1
2013,316,3432,0,8,23,74,51,1
2013,6108,3432,0,11,-6,62,68,0
2013,1705,3773,0,-3,-8,49,57,0
2013,5172,3773,0,5,4,63,59,1
2013,4143,3846,0,-15,-21,62,83,0
2013,8690,3846,0,-3,11,61,50,1
2013,8774,3846,0,-8,-6,52,58,0
2013,6657,3914,0,13,25,95,70,1
2013,6570,3982,0,3,-18,58,76,0
2013,6657,3982,0,8,3,78,75,1
2013,3846,4143,0,15,21,83,62,1
2013,4542,4143,0,0,-13,55,68,0
2013,5240,4177,0,-3,2,87,85,1
2013,6309,4177,0,-7,-12,58,70,0
2013,10252,4177,0,-15,-7,57,64,0
2013,4326,4211,0,-9,2,63,61,1
2013,758,4326,0,0,-9,71,80,0
2013,4211,4326,0,9,-2,61,63,0
2013,5342,4326,0,1,-2,74,76,0
2013,10592,4326,0,4,14,72,58,1
2013,5912,4458,0,0,1,73,72,1
2013,4143,4542,0,0,13,68,55,1
2013,1739,4624,0,-7,-26,56,82,0
2013,2368,4624,0,-1,-22,63,85,0
2013,5240,4624,0,-3,-6,76,82,0
2013,5912,4624,0,-15,-31,48,79,0
2013,6824,4624,0,-11,-8,69,77,0
2013,10592,4624,0,-8,-4,68,72,0
2013,1041,4901,0,-3,-2,72,74,0
2013,2076,4901,0,-11,-1,58,59,0
2013,5172,4901,0,1,-10,61,71,0
2013,8690,4901,0,-1,16,55,39,1
2013,5274,5105,0,3,22,70,48,1
2013,8535,5105,0,-5,-2,52,54,0
2013,3773,5172,0,-5,-4,59,63,0
2013,4901,5172,0,-1,10,71,61,1
2013,6892,5172,0,-13,-29,49,78,0
2013,2807,5240,0,1,-20,59,79,0
2013,4177,5240,0,3,-2,85,87,0
2013,4624,5240,0,3,6,82,76,1
2013,7534,5240,0,-9,-15,56,71,0
2013,8690,5240,0,0,-5,56,61,0
2013,9912,5240,0,-1,-25,53,78,0
2013,2368,5274,0,1,10,71,61,1
2013,5105,5274,0,-3,-22,48,70,0
2013,9946,5274,0,-11,-11,54,65,0
2013,2807,5308,0,8,14,78,64,1
2013,9430,5308,0,5,-20,63,83,0
2013,4326,5342,0,-1,2,76,74,1
2013,10692,5342,0,7,-11,46,57,0
2013,1739,5410,0,1,12,84,72,1
2013,8690,5541,0,9,47,81,34,1
2013,8535,5743,0,0,13,67,54,1
2013,4458,5912,0,0,-1,72,73,0
2013,4624,5912,0,15,31,79,48,1
2013,8774,5957,0,-1,4,76,72,1
2013,3432,6108,0,-11,6,68,62,1
2013,8501,6142,0,9,20,64,44,1
2013,4177,6309,0,7,12,70,58,1
2013,10048,6309,0,-1,-7,71,78,0
2013,2807,6536,0,11,32,79,47,1
2013,3982,6570,0,-3,18,76,58,1
2013,316,6657,0,-4,-3,70,73,0
2013,3914,6657,0,-13,-25,70,95,0
2013,3982,6657,0,-8,-3,75,78,0
2013,10592,6657,0,-7,4,70,66,1
2013,7721,6692,0,3,15,70,55,1
2013,6824,6726,0,-7,13,68,55,1
2013,4624,6824,0,11,8,77,69,1
2013,6726,6824,0,7,-13,55,68,0
2013,8501,6824,0,8,-17,57,74,0
2013,5172,6892,0,13,29,78,49,1
2013,10592,7028,0,-1,18,73,55,1
2013,5240,7534,0,9,15,71,56,1
2013,2773,7721,0,-8,10,81,71,1
2013,6692,7721,0,-3,-15,55,70,0
2013,3296,8267,0,15,6,64,58,1
2013,6142,8501,0,-9,-20,44,64,0
2013,6824,8501,0,-8,17,74,57,1
2013,5105,8535,0,5,2,54,52,1
2013,5743,8535,0,0,-13,54,67,0
2013,1167,8690,0,-8,-6,60,66,0
2013,3846,8690,0,3,-11,50,61,0
2013,4901,8690,0,1,-16,39,55,0
2013,5240,8690,0,0,5,61,56,1
2013,5541,8690,0,-9,-47,34,81,0
2013,3846,8774,0,8,6,58,52,1
2013,5957,8774,0,1,-4,72,76,0
2013,5308,9430,0,-5,20,83,63,1
2013,1167,9657,0,-7,3,64,61,1
2013,67,9912,0,-7,-46,42,88,0
2013,5240,9912,0,1,25,78,53,1
2013,5274,9946,0,11,11,65,54,1
2013,6309,10048,0,1,7,78,71,1
2013,4177,10252,0,15,7,64,57,1
2013,3296,10592,0,8,-6,70,76,0
2013,4326,10592,0,-4,-14,58,72,0
2013,4624,10592,0,8,4,72,68,1
2013,6657,10592,0,7,-4,66,70,0
2013,7028,10592,0,1,-18,55,73,0
2013,5342,10692,0,-7,11,57,46,1
2014,2808,174,0,15,12,67,55,1
2014,5710,174,0,0,-7,64,71,0
2014,10693,249,0,13,40,75,35,1
2014,3297,317,0,-7,-23,61,84,0
2014,7722,317,0,-3,-6,64,70,0
2014,10463,317,0,-15,-9,59,68,0
2014,10693,317,0,-1,1,64,63,1
2014,8911,351,0,3,2,87,85,1
2014,1909,651,0,3,-30,55,85,0
2014,6007,651,0,-5,-14,60,74,0
2014,10693,651,0,4,17,69,52,1
2014,6825,1076,0,3,19,87,68,1
2014,9264,1134,0,0,-12,69,81,0
2014,10593,1134,0,15,27,64,37,1
2014,3433,1477,0,-7,4,61,57,1
2014,10083,1611,0,15,11,70,59,1
2014,7029,1706,0,-1,29,77,48,1
2014,2808,1808,0,6,-10,53,63,0
2014,3983,1808,0,4,-5,76,81,0
2014,4293,1808,0,-1,-6,54,60,0
2014,5275,1808,0,3,-6,54,60,0
2014,8468,1808,0,-3,-8,81,89,0
2014,10049,1808,0,5,-12,65,77,0
2014,651,1909,0,-3,30,85,55,1
2014,9465,1909,0,-11,-10,66,76,0
2014,2808,2111,0,10,10,62,52,1
2014,6658,2111,0,5,-1,59,60,0
2014,8604,2111,0,1,-10,72,82,0
2014,8691,2111,0,8,-2,53,55,0
2014,5275,2145,0,9,15,93,78,1
2014,5140,2369,0,-11,7,78,71,1
2014,4178,2471,0,13,11,80,69,1
2014,174,2808,0,-15,-12,55,67,0
2014,1808,2808,0,-6,10,63,53,1
2014,2111,2808,0,-10,-10,52,62,0
2014,7029,2808,0,-8,-16,45,61,0
2014,9431,2808,0,-3,-11,68,79,0
2014,5106,3043,0,1,5,71,66,1
2014,317,3297,0,7,23,84,61,1
2014,6727,3297,0,-1,-8,77,85,0
2014,1477,3433,0,7,-4,57,61,0
2014,5275,3433,0,8,7,80,73,1
2014,8809,3949,0,0,13,78,65,1
2014,1808,3983,0,-4,5,81,76,1
2014,5924,3983,0,-11,-18,75,93,0
2014,6310,3983,0,-3,-2,83,85,0
2014,2471,4178,0,-13,-11,69,80,0
2014,8604,4178,0,-8,3,60,57,1
2014,4293,4212,0,1,7,56,49,1
2014,1808,4293,0,1,6,60,54,1
2014,4212,4293,0,-1,-7,49,56,0
2014,4625,4293,0,4,-5,69,74,0
2014,5241,4293,0,6,-3,72,75,0
2014,10593,4293,0,7,-2,76,78,0
2014,10693,4293,0,6,-1,73,74,0
2014,4293,4625,0,-4,5,74,69,1
2014,4834,4625,0,-9,-7,64,71,0
2014,8502,4625,0,-1,-15,51,66,0
2014,4625,4834,0,9,7,71,64,1
2014,8809,5004,0,-5,19,86,67,1
2014,3043,5106,0,-1,-5,66,71,0
2014,10083,5106,0,7,18,78,60,1
2014,2369,5140,0,11,-7,71,78,0
2014,8809,5140,0,3,20,83,63,1
2014,4293,5241,0,-6,3,75,72,1
2014,8809,5241,0,-9,-2,71,73,0
2014,8911,5241,0,-5,-14,65,79,0
2014,10716,5241,0,-13,-17,40,57,0
2014,1808,5275,0,-3,6,60,54,1
2014,2145,5275,0,-9,-15,78,93,0
2014,3433,5275,0,-8,-7,73,80,0
2014,10083,5275,0,3,-2,59,61,0
2014,174,5710,0,0,7,71,64,1
2014,6693,5805,0,7,-5,75,80,0
2014,7722,5805,0,8,19,63,44,1
2014,3983,5924,0,11,18,93,75,1
2014,8502,5958,0,7,3,83,80,1
2014,10815,5958,0,0,-15,59,74,0
2014,651,6007,0,5,14,74,60,1
2014,8604,6109,0,-3,5,58,53,1
2014,7722,6143,0,9,4,73,69,1
2014,3983,6310,0,3,2,85,83,1
2014,7196,6310,0,-5,-2,77,79,0
2014,2111,6658,0,-5,1,60,59,1
2014,5805,6693,0,-7,5,80,75,1
2014,3297,6727,0,1,8,85,77,1
2014,1076,6825,0,-3,-19,68,87,0
2014,10693,6825,0,5,8,85,77,1
2014,1706,7029,0,1,-29,48,77,0
2014,2808,7029,0,8,16,61,45,1
2014,6310,7196,0,5,2,79,77,1
2014,317,7722,0,3,6,70,64,1
2014,5805,7722,0,-8,-19,44,63,0
2014,6143,7722,0,-9,-4,69,73,0
2014,9431,8020,0,8,17,77,60,1
2014,9913,8020,0,7,-2,75,77,0
2014,1808,8468,0,3,8,89,81,1
2014,4625,8502,0,1,15,66,51,1
2014,5958,8502,0,-7,-3,80,83,0
2014,2111,8604,0,-1,10,82,72,1
2014,4178,8604,0,8,-3,57,60,0
2014,6109,8604,0,3,-5,53,58,0
2014,2111,8691,0,-8,2,55,53,1
2014,10287,8691,0,-11,-24,53,77,0
2014,3949,8809,0,0,-13,65,78,0
2014,5004,8809,0,5,-19,67,86,0
2014,5140,8809,0,-3,-20,63,83,0
2014,5241,8809,0,9,2,73,71,1
2014,351,8911,0,-3,-2,85,87,0
2014,5241,8911,0,5,14,79,65,1
2014,9431,9196,0,9,17,76,59,1
2014,1134,9264,0,0,12,81,69,1
2014,2808,9431,0,3,11,79,68,1
2014,8020,9431,0,-8,-17,60,77,0
2014,9196,9431,0,-9,-17,59,76,0
2014,1909,9465,0,11,10,76,66,1
2014,8020,9913,0,-7,2,77,75,1
2014,1808,10049,0,-5,12,77,65,1
2014,10559,10049,0,-13,-20,53,73,0
2014,1611,10083,0,-15,-11,59,70,0
2014,5106,10083,0,-7,-18,60,78,0
2014,5275,10083,0,-3,2,61,59,1
2014,8691,10287,0,11,24,77,53,1
2014,317,10463,0,15,9,68,59,1
2014,10049,10559,0,13,20,73,53,1
2014,1134,10593,0,-15,-27,37,64,0
2014,4293,10593,0,-7,2,78,76,1
2014,249,10693,0,-13,-40,35,75,0
2014,317,10693,0,1,-1,63,64,0
2014,651,10693,0,-4,-17,52,69,0
2014,4293,10693,0,-6,1,74,73,1
2014,6825,10693,0,-5,-8,77,85,0
2014,5241,10716,0,13,17,57,40,1
2014,5958,10815,0,0,15,74,59,1
2015,6694,175,0,11,9,69,60,1
2015,6659,318,0,-8,-15,58,73,0
2015,9265,318,0,-13,-21,72,93,0
