,sensor_0,sensor_1,sensor_2,sensor_3,sensor_4,sensor_5,sensor_6,sensor_7,sensor_8,sensor_9,sensor_10,sensor_11,sensor_12,sensor_13,sensor_14,sensor_15,sensor_16,sensor_17,sensor_18,sensor_19,parcel_0,parcel_1,parcel_2
659,3.0,2.0,4.0,2.0,5.0,0.0,1.0,9.0,1.0,1.0,1.0,5.0,6.0,2.0,4.0,0.0,1.0,1.0,2.0,6.0,1,1,0
660,2.0,2.0,1.0,4.0,0.0,2.0,1.0,3.0,0.0,1.0,1.0,7.0,3.0,2.0,6.0,0.0,2.0,1.0,2.0,1.0,0,1,0
661,2.0,3.0,1.0,5.0,1.0,1.0,2.0,5.0,1.0,3.0,2.0,7.0,6.0,3.0,5.0,2.0,1.0,0.0,3.0,1.0,0,1,0
662,1.0,2.0,6.0,6.0,5.0,1.0,2.0,4.0,0.0,0.0,3.0,4.0,5.0,5.0,6.0,0.0,2.0,1.0,3.0,1.0,1,1,0
663,2.0,1.0,2.0,4.0,0.0,1.0,1.0,4.0,2.0,4.0,3.0,4.0,6.0,5.0,5.0,0.0,1.0,0.0,4.0,1.0,0,1,0
664,0.0,0.0,1.0,0.0,3.0,0.0,4.0,4.0,0.0,1.0,2.0,7.0,1.0,0.0,3.0,4.0,1.0,1.0,2.0,1.0,1,1,0
665,1.0,1.0,2.0,4.0,2.0,1.0,2.0,2.0,1.0,0.0,3.0,2.0,9.0,4.0,4.0,1.0,2.0,0.0,3.0,1.0,0,1,0
666,2.0,0.0,1.0,4.0,3.0,1.0,4.0,6.0,0.0,2.0,2.0,2.0,6.0,6.0,3.0,1.0,3.0,0.0,1.0,1.0,1,1,0
667,3.0,2.0,1.0,1.0,2.0,2.0,4.0,6.0,2.0,3.0,5.0,4.0,7.0,5.0,3.0,0.0,1.0,2.0,1.0,2.0,1,1,0
668,4.0,4.0,5.0,0.0,4.0,4.0,3.0,2.0,1.0,2.0,3.0,2.0,0.0,1.0,3.0,2.0,5.0,2.0,0.0,1.0,0,0,0
669,0.0,0.0,4.0,3.0,2.0,1.0,3.0,4.0,0.0,1.0,4.0,5.0,3.0,1.0,3.0,0.0,3.0,1.0,3.0,2.0,1,1,0
670,0.0,2.0,0.0,3.0,4.0,1.0,0.0,4.0,1.0,3.0,1.0,6.0,6.0,2.0,7.0,0.0,0.0,0.0,3.0,1.0,0,1,0
671,2.0,1.0,0.0,1.0,6.0,1.0,1.0,1.0,1.0,2.0,4.0,3.0,4.0,3.0,5.0,1.0,3.0,1.0,3.0,2.0,1,1,0
672,2.0,3.0,5.0,2.0,6.0,5.0,3.0,3.0,4.0,1.0,3.0,1.0,1.0,4.0,1.0,1.0,3.0,1.0,0.0,3.0,1,1,1
673,1.0,5.0,7.0,1.0,5.0,5.0,4.0,3.0,2.0,2.0,2.0,6.0,8.0,2.0,7.0,0.0,6.0,1.0,2.0,5.0,1,1,1
674,0.0,2.0,6.0,3.0,1.0,0.0,3.0,3.0,0.0,1.0,5.0,11.0,4.0,4.0,5.0,2.0,2.0,0.0,1.0,1.0,1,1,0
675,1.0,4.0,1.0,3.0,7.0,0.0,4.0,1.0,1.0,1.0,9.0,4.0,2.0,4.0,5.0,2.0,0.0,1.0,4.0,1.0,1,1,0
676,3.0,1.0,3.0,1.0,6.0,2.0,2.0,3.0,1.0,2.0,4.0,5.0,2.0,5.0,3.0,1.0,3.0,2.0,1.0,0.0,1,1,0
677,0.0,0.0,4.0,3.0,4.0,0.0,3.0,5.0,0.0,0.0,4.0,2.0,7.0,2.0,3.0,2.0,4.0,2.0,2.0,0.0,1,1,0
678,1.0,1.0,3.0,3.0,6.0,0.0,5.0,5.0,0.0,2.0,4.0,6.0,3.0,2.0,4.0,0.0,3.0,4.0,1.0,1.0,1,1,0
679,1.0,2.0,1.0,3.0,1.0,1.0,2.0,4.0,0.0,0.0,1.0,6.0,3.0,3.0,2.0,1.0,5.0,2.0,0.0,2.0,1,1,0
680,2.0,3.0,4.0,2.0,2.0,7.0,2.0,6.0,2.0,3.0,1.0,4.0,2.0,1.0,1.0,2.0,0.0,5.0,1.0,0.0,0,0,0
681,0.0,0.0,1.0,2.0,3.0,1.0,3.0,4.0,0.0,2.0,6.0,3.0,0.0,1.0,3.0,0.0,4.0,1.0,1.0,4.0,1,1,1
682,7.0,4.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,2.0,3.0,0.0,7.0,2.0,1.0,3.0,0,0,0
683,1.0,1.0,2.0,2.0,1.0,0.0,6.0,8.0,1.0,2.0,4.0,5.0,2.0,1.0,3.0,2.0,1.0,2.0,0.0,1.0,1,1,0
684,3.0,1.0,1.0,2.0,1.0,0.0,2.0,5.0,0.0,3.0,0.0,4.0,2.0,2.0,2.0,0.0,4.0,2.0,2.0,2.0,0,0,0
685,3.0,0.0,0.0,1.0,2.0,0.0,3.0,5.0,0.0,0.0,3.0,4.0,9.0,4.0,2.0,2.0,3.0,3.0,1.0,3.0,1,1,0
686,3.0,1.0,3.0,2.0,2.0,0.0,4.0,6.0,1.0,1.0,3.0,2.0,3.0,7.0,2.0,0.0,2.0,0.0,4.0,2.0,1,1,0
687,0.0,0.0,3.0,3.0,1.0,2.0,6.0,3.0,0.0,3.0,1.0,4.0,6.0,6.0,2.0,0.0,2.0,3.0,4.0,2.0,1,1,0
688,3.0,2.0,0.0,8.0,4.0,2.0,5.0,3.0,4.0,1.0,3.0,1.0,0.0,1.0,0.0,3.0,7.0,4.0,1.0,4.0,0,0,0
689,1.0,4.0,0.0,6.0,0.0,3.0,4.0,5.0,1.0,0.0,1.0,4.0,2.0,5.0,6.0,1.0,2.0,0.0,3.0,3.0,0,1,0
690,1.0,6.0,3.0,2.0,2.0,1.0,2.0,3.0,1.0,1.0,2.0,0.0,7.0,2.0,4.0,2.0,3.0,0.0,0.0,1.0,1,1,0
691,2.0,2.0,6.0,0.0,1.0,0.0,0.0,5.0,2.0,1.0,7.0,9.0,7.0,5.0,4.0,1.0,1.0,0.0,3.0,3.0,1,1,0
692,0.0,1.0,1.0,4.0,3.0,1.0,1.0,2.0,0.0,2.0,5.0,2.0,4.0,1.0,5.0,0.0,1.0,0.0,3.0,4.0,0,1,0
693,0.0,2.0,6.0,5.0,2.0,2.0,2.0,5.0,1.0,1.0,5.0,3.0,6.0,1.0,3.0,1.0,1.0,3.0,3.0,0.0,1,1,0
694,1.0,2.0,8.0,2.0,2.0,1.0,2.0,6.0,0.0,1.0,1.0,6.0,5.0,0.0,4.0,0.0,4.0,1.0,0.0,1.0,1,1,0
695,1.0,1.0,3.0,4.0,2.0,4.0,7.0,3.0,2.0,2.0,4.0,3.0,5.0,1.0,5.0,1.0,2.0,2.0,1.0,3.0,1,1,1
696,1.0,2.0,4.0,1.0,2.0,2.0,2.0,5.0,0.0,4.0,1.0,1.0,5.0,2.0,2.0,1.0,1.0,1.0,4.0,3.0,1,1,1
697,1.0,3.0,1.0,1.0,2.0,0.0,3.0,1.0,1.0,2.0,4.0,1.0,3.0,1.0,4.0,1.0,1.0,2.0,3.0,3.0,0,0,0
698,2.0,2.0,2.0,6.0,3.0,1.0,7.0,6.0,0.0,0.0,6.0,5.0,4.0,1.0,4.0,0.0,1.0,2.0,0.0,0.0,1,1,0
699,0.0,5.0,5.0,3.0,3.0,1.0,6.0,4.0,5.0,4.0,2.0,3.0,4.0,0.0,5.0,1.0,2.0,1.0,2.0,2.0,1,1,1
700,0.0,2.0,2.0,4.0,3.0,2.0,4.0,4.0,0.0,3.0,0.0,4.0,5.0,6.0,3.0,1.0,2.0,3.0,1.0,1.0,1,1,0
701,3.0,2.0,4.0,3.0,3.0,1.0,6.0,2.0,1.0,2.0,2.0,3.0,2.0,1.0,5.0,0.0,2.0,2.0,0.0,0.0,1,1,0
702,2.0,1.0,2.0,0.0,2.0,3.0,2.0,5.0,1.0,3.0,1.0,1.0,2.0,2.0,6.0,0.0,3.0,3.0,1.0,2.0,1,1,1
703,4.0,1.0,2.0,2.0,3.0,3.0,0.0,4.0,1.0,2.0,3.0,1.0,2.0,4.0,1.0,1.0,1.0,1.0,4.0,3.0,0,0,0
704,0.0,2.0,1.0,6.0,3.0,0.0,0.0,3.0,0.0,3.0,5.0,2.0,9.0,5.0,4.0,0.0,1.0,0.0,0.0,1.0,0,1,0
705,4.0,4.0,9.0,2.0,4.0,4.0,5.0,3.0,2.0,4.0,0.0,1.0,4.0,4.0,2.0,1.0,2.0,4.0,3.0,3.0,0,0,0
706,1.0,0.0,2.0,6.0,5.0,0.0,4.0,4.0,1.0,3.0,3.0,4.0,4.0,7.0,5.0,1.0,1.0,0.0,2.0,3.0,0,1,0
707,1.0,4.0,4.0,0.0,2.0,3.0,6.0,7.0,0.0,4.0,3.0,3.0,7.0,6.0,3.0,1.0,3.0,1.0,3.0,3.0,1,1,1
708,0.0,1.0,6.0,1.0,4.0,0.0,4.0,4.0,5.0,0.0,3.0,5.0,2.0,2.0,3.0,0.0,1.0,5.0,2.0,4.0,1,1,1
709,4.0,3.0,4.0,4.0,3.0,2.0,2.0,2.0,0.0,2.0,2.0,8.0,5.0,5.0,2.0,2.0,1.0,2.0,2.0,0.0,1,1,0
710,8.0,2.0,5.0,2.0,1.0,1.0,2.0,2.0,1.0,3.0,2.0,1.0,2.0,1.0,4.0,1.0,3.0,3.0,3.0,2.0,0,0,0
711,2.0,2.0,2.0,3.0,3.0,5.0,3.0,4.0,3.0,8.0,2.0,2.0,3.0,1.0,2.0,0.0,1.0,3.0,3.0,0.0,0,0,0
712,1.0,0.0,5.0,3.0,3.0,1.0,4.0,6.0,0.0,0.0,4.0,2.0,5.0,2.0,5.0,0.0,9.0,2.0,2.0,1.0,1,0,0
713,3.0,1.0,2.0,1.0,4.0,1.0,10.0,7.0,1.0,0.0,1.0,8.0,4.0,4.0,0.0,3.0,3.0,1.0,2.0,1.0,1,0,0
714,1.0,3.0,4.0,3.0,3.0,3.0,4.0,3.0,3.0,1.0,3.0,4.0,8.0,3.0,5.0,0.0,3.0,4.0,0.0,1.0,1,1,0
715,1.0,1.0,3.0,3.0,4.0,1.0,2.0,4.0,0.0,1.0,8.0,2.0,3.0,4.0,1.0,1.0,1.0,0.0,1.0,3.0,0,1,0
716,2.0,0.0,3.0,2.0,1.0,0.0,5.0,3.0,3.0,2.0,0.0,2.0,6.0,2.0,3.0,1.0,4.0,2.0,1.0,6.0,1,1,1
717,2.0,1.0,0.0,3.0,3.0,5.0,6.0,2.0,0.0,4.0,3.0,4.0,4.0,1.0,3.0,1.0,5.0,3.0,1.0,3.0,1,1,1
718,4.0,2.0,3.0,1.0,2.0,2.0,0.0,1.0,4.0,4.0,4.0,4.0,2.0,3.0,2.0,0.0,1.0,4.0,2.0,0.0,0,0,0
719,0.0,0.0,1.0,7.0,2.0,1.0,0.0,4.0,2.0,0.0,4.0,2.0,5.0,3.0,5.0,0.0,0.0,0.0,3.0,4.0,0,1,0
720,3.0,0.0,2.0,3.0,5.0,0.0,7.0,3.0,2.0,5.0,1.0,3.0,1.0,2.0,1.0,0.0,1.0,2.0,1.0,2.0,1,1,1
721,1.0,2.0,2.0,3.0,5.0,2.0,4.0,3.0,0.0,0.0,1.0,4.0,6.0,5.0,9.0,1.0,1.0,1.0,5.0,2.0,1,1,1
722,0.0,1.0,3.0,4.0,1.0,1.0,3.0,2.0,2.0,1.0,4.0,5.0,10.0,1.0,5.0,2.0,3.0,1.0,2.0,2.0,1,1,1
723,1.0,2.0,2.0,4.0,3.0,1.0,2.0,6.0,0.0,2.0,9.0,5.0,1.0,1.0,2.0,0.0,3.0,0.0,3.0,4.0,1,1,0
724,3.0,3.0,4.0,2.0,2.0,1.0,4.0,4.0,2.0,1.0,3.0,4.0,1.0,3.0,3.0,0.0,6.0,2.0,3.0,1.0,0,0,0
725,0.0,0.0,3.0,2.0,7.0,0.0,8.0,3.0,1.0,1.0,4.0,4.0,5.0,2.0,4.0,0.0,1.0,2.0,1.0,2.0,1,1,0
726,1.0,1.0,4.0,0.0,1.0,1.0,5.0,9.0,1.0,0.0,2.0,4.0,3.0,2.0,3.0,4.0,4.0,8.0,0.0,1.0,1,0,0
727,3.0,2.0,3.0,4.0,1.0,2.0,3.0,0.0,0.0,3.0,0.0,3.0,6.0,4.0,2.0,3.0,1.0,3.0,2.0,1.0,1,1,0
728,2.0,0.0,4.0,4.0,3.0,1.0,2.0,3.0,5.0,0.0,1.0,0.0,2.0,6.0,1.0,4.0,2.0,2.0,0.0,2.0,0,0,0
729,1.0,1.0,0.0,1.0,1.0,3.0,2.0,5.0,1.0,4.0,3.0,2.0,8.0,5.0,3.0,0.0,0.0,0.0,2.0,4.0,0,1,0
730,0.0,0.0,3.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,3.0,2.0,4.0,0.0,5.0,2.0,2.0,1.0,1,1,0
731,1.0,3.0,0.0,4.0,0.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,0.0,3.0,3.0,4.0,2.0,3.0,2.0,2.0,0,0,0
732,0.0,2.0,2.0,1.0,4.0,2.0,3.0,2.0,3.0,6.0,2.0,1.0,7.0,1.0,3.0,2.0,1.0,3.0,3.0,1.0,1,1,1
733,1.0,1.0,4.0,3.0,4.0,0.0,4.0,0.0,0.0,2.0,1.0,3.0,5.0,3.0,7.0,1.0,5.0,1.0,4.0,1.0,1,1,0
734,2.0,1.0,5.0,0.0,4.0,3.0,3.0,4.0,0.0,4.0,2.0,4.0,5.0,3.0,2.0,1.0,4.0,3.0,0.0,1.0,1,1,1
735,0.0,2.0,0.0,3.0,0.0,0.0,1.0,4.0,0.0,1.0,7.0,3.0,2.0,3.0,4.0,1.0,0.0,1.0,4.0,7.0,0,1,0
736,0.0,1.0,2.0,1.0,5.0,0.0,4.0,4.0,0.0,1.0,2.0,2.0,4.0,1.0,4.0,6.0,4.0,5.0,1.0,2.0,1,0,0
737,1.0,0.0,3.0,0.0,5.0,1.0,8.0,5.0,0.0,2.0,4.0,4.0,1.0,1.0,3.0,0.0,4.0,2.0,1.0,0.0,1,0,0
738,1.0,1.0,3.0,2.0,5.0,1.0,3.0,6.0,0.0,1.0,4.0,2.0,8.0,2.0,3.0,0.0,2.0,3.0,4.0,1.0,1,1,0
739,0.0,0.0,2.0,1.0,5.0,0.0,5.0,9.0,1.0,1.0,5.0,1.0,3.0,5.0,3.0,1.0,4.0,2.0,1.0,0.0,1,0,0
740,3.0,4.0,3.0,1.0,4.0,0.0,3.0,4.0,3.0,1.0,2.0,3.0,6.0,2.0,3.0,2.0,4.0,3.0,0.0,1.0,1,1,1
741,0.0,1.0,4.0,5.0,2.0,0.0,0.0,8.0,0.0,2.0,3.0,1.0,12.0,4.0,2.0,1.0,0.0,0.0,2.0,1.0,0,1,0
742,1.0,2.0,3.0,4.0,3.0,2.0,3.0,3.0,1.0,1.0,5.0,3.0,6.0,3.0,3.0,1.0,2.0,3.0,0.0,2.0,1,1,1
743,2.0,0.0,5.0,1.0,1.0,1.0,4.0,4.0,3.0,6.0,5.0,3.0,8.0,3.0,5.0,2.0,3.0,2.0,3.0,0.0,1,1,1
744,2.0,0.0,6.0,1.0,10.0,0.0,7.0,3.0,0.0,1.0,5.0,5.0,5.0,1.0,5.0,3.0,7.0,1.0,0.0,1.0,1,0,0
745,0.0,0.0,4.0,1.0,1.0,1.0,3.0,0.0,1.0,2.0,1.0,5.0,5.0,1.0,4.0,1.0,0.0,3.0,1.0,2.0,1,1,1
746,1.0,2.0,0.0,2.0,2.0,2.0,2.0,6.0,1.0,1.0,4.0,2.0,7.0,7.0,2.0,4.0,1.0,2.0,5.0,2.0,0,1,0
747,0.0,0.0,2.0,1.0,2.0,2.0,2.0,3.0,1.0,1.0,6.0,3.0,5.0,3.0,3.0,0.0,3.0,1.0,2.0,5.0,1,1,1
748,1.0,2.0,2.0,2.0,3.0,1.0,2.0,0.0,1.0,3.0,1.0,3.0,4.0,2.0,5.0,1.0,2.0,1.0,1.0,0.0,1,1,1
749,0.0,2.0,4.0,2.0,3.0,0.0,1.0,1.0,2.0,2.0,1.0,2.0,0.0,1.0,3.0,1.0,3.0,4.0,3.0,2.0,0,0,0
750,4.0,2.0,3.0,3.0,4.0,2.0,3.0,2.0,2.0,3.0,3.0,0.0,3.0,1.0,3.0,1.0,4.0,2.0,3.0,0.0,1,1,1
751,2.0,0.0,5.0,3.0,2.0,0.0,3.0,7.0,0.0,1.0,3.0,6.0,6.0,3.0,3.0,2.0,3.0,1.0,1.0,5.0,1,1,0
752,2.0,1.0,5.0,2.0,4.0,1.0,7.0,3.0,0.0,0.0,3.0,7.0,5.0,0.0,3.0,3.0,5.0,0.0,0.0,0.0,1,0,0
753,0.0,0.0,2.0,6.0,1.0,0.0,4.0,4.0,0.0,4.0,4.0,7.0,5.0,9.0,5.0,1.0,0.0,0.0,3.0,3.0,0,1,0
754,3.0,1.0,4.0,1.0,2.0,1.0,1.0,6.0,2.0,2.0,4.0,1.0,4.0,1.0,6.0,0.0,2.0,3.0,2.0,2.0,1,1,1
755,2.0,0.0,5.0,2.0,6.0,1.0,6.0,7.0,0.0,1.0,7.0,3.0,4.0,3.0,0.0,1.0,3.0,3.0,0.0,0.0,1,0,0
756,3.0,2.0,1.0,5.0,3.0,2.0,2.0,2.0,0.0,2.0,4.0,3.0,3.0,4.0,3.0,2.0,2.0,1.0,0.0,2.0,0,1,0
757,2.0,1.0,2.0,2.0,2.0,1.0,5.0,3.0,1.0,2.0,5.0,5.0,4.0,4.0,3.0,2.0,3.0,0.0,2.0,1.0,1,1,0
758,1.0,1.0,2.0,2.0,5.0,2.0,4.0,3.0,2.0,0.0,5.0,3.0,5.0,6.0,4.0,0.0,2.0,3.0,0.0,0.0,1,1,0
759,0.0,1.0,4.0,0.0,3.0,0.0,5.0,6.0,0.0,1.0,0.0,5.0,7.0,3.0,2.0,1.0,2.0,3.0,2.0,0.0,1,1,0
760,0.0,0.0,4.0,1.0,3.0,3.0,4.0,3.0,2.0,3.0,2.0,2.0,6.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,1,1,1
761,1.0,0.0,1.0,6.0,2.0,0.0,0.0,5.0,0.0,2.0,5.0,3.0,4.0,6.0,5.0,1.0,0.0,0.0,2.0,2.0,0,1,0
762,1.0,1.0,3.0,3.0,4.0,1.0,2.0,5.0,1.0,0.0,6.0,3.0,4.0,2.0,3.0,4.0,6.0,1.0,2.0,0.0,1,1,0
763,0.0,1.0,1.0,2.0,0.0,2.0,3.0,8.0,0.0,1.0,4.0,9.0,4.0,3.0,2.0,1.0,1.0,1.0,4.0,4.0,0,1,0
764,0.0,0.0,2.0,3.0,1.0,2.0,2.0,3.0,3.0,1.0,3.0,5.0,8.0,5.0,5.0,1.0,1.0,1.0,0.0,1.0,0,1,0
765,0.0,2.0,3.0,3.0,2.0,1.0,2.0,7.0,0.0,1.0,3.0,7.0,4.0,3.0,2.0,1.0,1.0,1.0,2.0,0.0,0,1,0
766,3.0,2.0,2.0,3.0,4.0,1.0,2.0,5.0,0.0,0.0,5.0,7.0,3.0,1.0,2.0,0.0,2.0,1.0,0.0,3.0,1,1,0
767,1.0,4.0,6.0,3.0,4.0,1.0,1.0,8.0,2.0,0.0,0.0,2.0,6.0,4.0,3.0,3.0,3.0,2.0,9.0,2.0,1,1,1
768,0.0,0.0,0.0,3.0,6.0,0.0,3.0,3.0,0.0,3.0,5.0,5.0,8.0,4.0,1.0,3.0,1.0,0.0,2.0,1.0,1,1,0
769,0.0,0.0,4.0,4.0,2.0,0.0,5.0,5.0,1.0,0.0,3.0,8.0,5.0,5.0,3.0,1.0,6.0,1.0,0.0,0.0,1,1,0
770,1.0,2.0,6.0,2.0,6.0,0.0,4.0,6.0,3.0,3.0,3.0,5.0,3.0,2.0,3.0,0.0,2.0,1.0,2.0,1.0,1,1,1
771,0.0,0.0,3.0,1.0,1.0,0.0,5.0,5.0,3.0,2.0,2.0,4.0,8.0,2.0,2.0,1.0,4.0,0.0,0.0,5.0,1,1,1
772,1.0,2.0,2.0,5.0,4.0,1.0,6.0,6.0,0.0,0.0,1.0,10.0,5.0,3.0,6.0,1.0,2.0,1.0,5.0,2.0,1,1,0
773,2.0,3.0,1.0,3.0,2.0,1.0,4.0,5.0,2.0,1.0,1.0,6.0,4.0,7.0,1.0,0.0,3.0,0.0,0.0,3.0,0,1,0
774,2.0,2.0,4.0,2.0,2.0,3.0,2.0,6.0,2.0,3.0,4.0,4.0,2.0,2.0,0.0,1.0,2.0,2.0,1.0,2.0,0,0,0
775,0.0,1.0,1.0,6.0,4.0,2.0,0.0,4.0,3.0,1.0,4.0,5.0,3.0,2.0,4.0,0.0,0.0,0.0,5.0,2.0,0,1,0
776,2.0,2.0,0.0,3.0,4.0,4.0,3.0,1.0,4.0,3.0,1.0,4.0,0.0,4.0,2.0,2.0,1.0,1.0,4.0,1.0,0,0,0
777,0.0,0.0,1.0,1.0,0.0,0.0,8.0,2.0,0.0,0.0,2.0,7.0,2.0,3.0,5.0,2.0,3.0,1.0,3.0,1.0,1,1,0
778,2.0,1.0,4.0,1.0,4.0,1.0,3.0,2.0,0.0,0.0,2.0,8.0,3.0,1.0,3.0,2.0,2.0,8.0,0.0,1.0,1,0,0
779,1.0,4.0,1.0,3.0,2.0,0.0,6.0,4.0,0.0,1.0,4.0,4.0,4.0,4.0,2.0,0.0,4.0,1.0,0.0,1.0,1,1,0
780,2.0,2.0,1.0,4.0,2.0,1.0,3.0,3.0,1.0,0.0,7.0,3.0,1.0,5.0,7.0,0.0,0.0,0.0,3.0,0.0,0,1,0
781,1.0,1.0,4.0,4.0,1.0,3.0,3.0,1.0,2.0,2.0,1.0,1.0,4.0,3.0,1.0,4.0,2.0,2.0,1.0,2.0,0,0,0
782,1.0,1.0,2.0,1.0,2.0,0.0,3.0,4.0,0.0,2.0,2.0,4.0,4.0,3.0,2.0,0.0,4.0,2.0,3.0,2.0,1,1,0
783,1.0,1.0,5.0,1.0,1.0,3.0,5.0,2.0,2.0,1.0,4.0,5.0,7.0,1.0,2.0,1.0,4.0,3.0,1.0,4.0,1,1,1
784,0.0,0.0,2.0,1.0,3.0,4.0,4.0,3.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,1.0,2.0,1.0,0.0,4.0,1,1,1
785,0.0,0.0,3.0,3.0,4.0,1.0,2.0,4.0,0.0,6.0,3.0,1.0,3.0,1.0,1.0,1.0,0.0,3.0,1.0,3.0,1,1,1
786,1.0,0.0,0.0,2.0,0.0,2.0,5.0,10.0,0.0,0.0,3.0,3.0,4.0,0.0,7.0,0.0,0.0,0.0,4.0,2.0,0,1,0
787,0.0,2.0,3.0,2.0,3.0,6.0,4.0,7.0,3.0,3.0,2.0,1.0,6.0,6.0,1.0,0.0,1.0,2.0,7.0,1.0,1,1,1
788,5.0,1.0,1.0,1.0,3.0,1.0,3.0,4.0,3.0,1.0,1.0,2.0,4.0,2.0,6.0,1.0,3.0,1.0,1.0,5.0,1,1,1
789,5.0,0.0,3.0,2.0,2.0,0.0,6.0,1.0,4.0,3.0,2.0,1.0,3.0,2.0,2.0,2.0,2.0,4.0,5.0,4.0,0,0,0
790,0.0,4.0,4.0,5.0,2.0,2.0,3.0,1.0,1.0,0.0,0.0,6.0,8.0,5.0,1.0,4.0,3.0,4.0,3.0,0.0,0,0,0
791,2.0,2.0,3.0,2.0,4.0,3.0,4.0,0.0,2.0,0.0,8.0,2.0,5.0,1.0,4.0,1.0,3.0,2.0,4.0,4.0,0,0,0
792,1.0,1.0,3.0,2.0,5.0,0.0,7.0,5.0,1.0,3.0,4.0,1.0,4.0,5.0,3.0,1.0,1.0,5.0,3.0,3.0,1,1,0
793,3.0,1.0,3.0,3.0,3.0,2.0,5.0,7.0,1.0,0.0,4.0,7.0,3.0,6.0,4.0,0.0,1.0,3.0,0.0,0.0,1,1,0
794,0.0,1.0,4.0,0.0,6.0,0.0,4.0,2.0,0.0,1.0,1.0,3.0,4.0,2.0,5.0,1.0,2.0,4.0,1.0,3.0,1,1,0
795,1.0,2.0,3.0,5.0,2.0,1.0,3.0,8.0,0.0,1.0,0.0,0.0,8.0,5.0,5.0,1.0,1.0,1.0,1.0,0.0,1,1,0
796,0.0,2.0,1.0,2.0,2.0,1.0,2.0,6.0,4.0,3.0,0.0,5.0,6.0,0.0,2.0,1.0,3.0,0.0,0.0,1.0,1,1,1
797,1.0,2.0,0.0,0.0,0.0,5.0,3.0,3.0,0.0,0.0,7.0,2.0,3.0,3.0,6.0,1.0,1.0,0.0,1.0,1.0,0,1,0
798,2.0,0.0,5.0,1.0,2.0,1.0,5.0,6.0,0.0,0.0,2.0,4.0,3.0,3.0,2.0,1.0,1.0,1.0,1.0,0.0,1,0,0
799,3.0,0.0,4.0,1.0,4.0,1.0,3.0,2.0,1.0,3.0,5.0,6.0,2.0,3.0,5.0,1.0,3.0,1.0,3.0,0.0,1,1,0
800,1.0,3.0,5.0,5.0,1.0,0.0,3.0,6.0,1.0,4.0,3.0,4.0,3.0,4.0,6.0,1.0,1.0,0.0,5.0,3.0,0,1,0
801,0.0,1.0,0.0,1.0,3.0,1.0,6.0,3.0,0.0,4.0,4.0,4.0,5.0,2.0,2.0,3.0,1.0,3.0,2.0,1.0,1,1,1
802,1.0,2.0,1.0,1.0,5.0,0.0,1.0,5.0,0.0,2.0,4.0,3.0,6.0,1.0,0.0,3.0,5.0,2.0,3.0,1.0,1,1,0
803,3.0,0.0,2.0,0.0,2.0,2.0,4.0,6.0,1.0,2.0,3.0,2.0,4.0,2.0,3.0,0.0,1.0,0.0,2.0,2.0,1,1,1
804,0.0,0.0,4.0,3.0,5.0,1.0,7.0,3.0,0.0,0.0,4.0,11.0,7.0,0.0,2.0,3.0,3.0,2.0,1.0,0.0,1,0,0
805,2.0,0.0,2.0,2.0,5.0,2.0,2.0,5.0,3.0,3.0,1.0,2.0,2.0,4.0,3.0,1.0,4.0,5.0,3.0,2.0,1,1,1
806,0.0,0.0,2.0,0.0,5.0,4.0,2.0,5.0,1.0,3.0,2.0,3.0,4.0,4.0,6.0,0.0,0.0,1.0,2.0,0.0,1,1,0
807,1.0,1.0,1.0,2.0,1.0,1.0,6.0,9.0,0.0,1.0,4.0,4.0,1.0,4.0,7.0,3.0,4.0,2.0,1.0,2.0,1,0,0
808,0.0,2.0,0.0,5.0,2.0,1.0,0.0,6.0,2.0,1.0,1.0,3.0,3.0,1.0,4.0,2.0,1.0,0.0,3.0,2.0,0,1,0
809,2.0,1.0,5.0,2.0,6.0,0.0,11.0,6.0,0.0,1.0,0.0,5.0,7.0,1.0,4.0,4.0,1.0,0.0,1.0,1.0,1,0,0
810,2.0,1.0,6.0,5.0,1.0,1.0,6.0,5.0,0.0,3.0,4.0,4.0,6.0,0.0,2.0,3.0,2.0,2.0,3.0,3.0,1,1,0
811,1.0,4.0,2.0,3.0,3.0,0.0,4.0,4.0,0.0,0.0,2.0,3.0,3.0,1.0,5.0,0.0,3.0,3.0,2.0,2.0,1,1,0
812,0.0,3.0,3.0,1.0,3.0,1.0,3.0,5.0,0.0,0.0,4.0,3.0,9.0,0.0,5.0,1.0,1.0,1.0,4.0,2.0,1,1,0
813,1.0,1.0,3.0,2.0,4.0,0.0,3.0,3.0,2.0,3.0,6.0,3.0,4.0,0.0,3.0,0.0,2.0,0.0,3.0,3.0,0,1,0
814,1.0,2.0,2.0,1.0,2.0,1.0,4.0,2.0,0.0,2.0,1.0,7.0,2.0,2.0,7.0,0.0,4.0,0.0,2.0,1.0,1,1,0
815,1.0,0.0,2.0,3.0,2.0,0.0,3.0,5.0,0.0,0.0,3.0,4.0,3.0,3.0,5.0,0.0,1.0,0.0,3.0,2.0,0,1,0
