shot_id,game_id,lat,lon,minutes_remaining,playoffs,season,shot_distance,shot_type,shot_made_flag
1250,20000860,34.0443,-118.2698,2,0,2000-01,0,2PT Field Goal,1.0
1251,20000871,33.9783,-118.1828,10,0,2000-01,10,2PT Field Goal,0.0
1252,20000871,33.8733,-118.1528,9,0,2000-01,20,2PT Field Goal,0.0
1253,20000871,34.0123,-118.3218,8,0,2000-01,6,2PT Field Goal,0.0
1254,20000871,33.9953,-118.3008,8,0,2000-01,5,2PT Field Goal,0.0
1255,20000871,34.0233,-118.2398,3,0,2000-01,3,2PT Field Goal,0.0
1257,20000871,34.0443,-118.2698,0,0,2000-01,0,2PT Field Goal,1.0
1258,20000871,34.0443,-118.2698,11,0,2000-01,0,2PT Field Goal,1.0
1259,20000871,34.0273,-118.4378,10,0,2000-01,16,2PT Field Goal,0.0
1260,20000871,34.0443,-118.2698,4,0,2000-01,0,2PT Field Goal,1.0
1261,20000871,34.0443,-118.2698,2,0,2000-01,0,2PT Field Goal,0.0
1262,20000871,34.0443,-118.2698,4,0,2000-01,0,2PT Field Goal,1.0
1263,20000871,34.0443,-118.2698,3,0,2000-01,0,2PT Field Goal,0.0
1264,20000871,34.0593,-118.4228,2,0,2000-01,15,2PT Field Goal,1.0
1265,20000871,33.8943,-118.3218,1,0,2000-01,15,2PT Field Goal,0.0
1266,20000871,33.9493,-118.3368,0,0,2000-01,11,2PT Field Goal,1.0
1267,20000871,33.7933,-118.2948,0,0,2000-01,25,3PT Field Goal,1.0
1268,20000884,33.9433,-118.2688,9,0,2000-01,10,2PT Field Goal,0.0
1269,20000884,33.9193,-118.3808,9,0,2000-01,16,2PT Field Goal,0.0
1270,20000884,33.8813,-118.1548,7,0,2000-01,19,2PT Field Goal,0.0
1271,20000884,34.0443,-118.2698,6,0,2000-01,0,2PT Field Goal,0.0
1272,20000884,34.0443,-118.2698,4,0,2000-01,0,2PT Field Goal,1.0
1273,20000884,33.9533,-118.2628,2,0,2000-01,9,2PT Field Goal,0.0
1274,20000884,33.9533,-118.3538,1,0,2000-01,12,2PT Field Goal,0.0
1275,20000884,33.9033,-118.1488,4,0,2000-01,18,2PT Field Goal,0.0
1276,20000884,34.0443,-118.2698,2,0,2000-01,0,2PT Field Goal,0.0
1277,20000884,33.9933,-118.4588,0,0,2000-01,19,2PT Field Goal,0.0
1278,20000884,34.0443,-118.2698,11,0,2000-01,0,2PT Field Goal,0.0
1280,20000884,33.8883,-118.1848,9,0,2000-01,17,2PT Field Goal,0.0
1281,20000884,34.0443,-118.2698,8,0,2000-01,0,2PT Field Goal,1.0
1282,20000884,33.9703,-118.2478,7,0,2000-01,7,2PT Field Goal,1.0
1283,20000884,33.9433,-118.1148,5,0,2000-01,18,2PT Field Goal,0.0
1284,20000884,33.8983,-118.3598,5,0,2000-01,17,2PT Field Goal,1.0
1285,20000884,34.0043,-118.1008,4,0,2000-01,17,2PT Field Goal,0.0
1286,20000884,33.7973,-118.3538,4,0,2000-01,26,3PT Field Goal,0.0
1287,20000884,34.0103,-118.3238,3,0,2000-01,6,2PT Field Goal,0.0
1288,20000884,34.0443,-118.2698,3,0,2000-01,0,2PT Field Goal,0.0
1289,20000884,34.0443,-118.2698,1,0,2000-01,0,2PT Field Goal,1.0
1290,20000884,33.8413,-118.3088,1,0,2000-01,20,2PT Field Goal,1.0
1291,20000884,34.0213,-118.4108,0,0,2000-01,14,2PT Field Goal,1.0
1292,20000884,33.9703,-118.2118,0,0,2000-01,9,2PT Field Goal,0.0
1294,20000884,33.9323,-118.2968,11,0,2000-01,11,2PT Field Goal,0.0
1296,20000884,34.0443,-118.2698,8,0,2000-01,0,2PT Field Goal,1.0
1297,20000884,34.0373,-118.1218,6,0,2000-01,14,2PT Field Goal,0.0
1298,20000884,34.0443,-118.2698,5,0,2000-01,0,2PT Field Goal,1.0
1299,20000884,33.9093,-118.1358,5,0,2000-01,19,2PT Field Goal,0.0
1300,20000884,33.9593,-118.4228,4,0,2000-01,17,2PT Field Goal,1.0
1301,20000884,33.7913,-118.3238,4,0,2000-01,25,3PT Field Goal,0.0
1302,20000896,33.9593,-118.4108,10,0,2000-01,16,2PT Field Goal,0.0
1303,20000896,34.0423,-118.3808,10,0,2000-01,11,2PT Field Goal,0.0
1304,20000896,33.9263,-118.2208,7,0,2000-01,12,2PT Field Goal,1.0
1305,20000896,33.9133,-118.3678,6,0,2000-01,16,2PT Field Goal,0.0
1306,20000896,34.0443,-118.2698,5,0,2000-01,0,2PT Field Goal,1.0
1307,20000896,34.0443,-118.2698,3,0,2000-01,0,2PT Field Goal,0.0
1308,20000896,33.9873,-118.3958,3,0,2000-01,13,2PT Field Goal,0.0
1309,20000896,33.9363,-118.1758,2,0,2000-01,14,2PT Field Goal,0.0
1310,20000896,33.9193,-118.3328,1,0,2000-01,13,2PT Field Goal,0.0
1311,20000896,33.9363,-118.1278,6,0,2000-01,17,2PT Field Goal,0.0
1312,20000896,34.0443,-118.2698,5,0,2000-01,0,2PT Field Goal,1.0
1313,20000896,34.0313,-118.1848,3,0,2000-01,8,2PT Field Goal,0.0
1314,20000896,34.0443,-118.2698,3,0,2000-01,0,2PT Field Goal,0.0
1315,20000896,34.0443,-118.2698,10,0,2000-01,0,2PT Field Goal,1.0
1316,20000896,34.0463,-118.1758,9,0,2000-01,9,2PT Field Goal,1.0
1317,20000896,33.9703,-118.2558,8,0,2000-01,7,2PT Field Goal,0.0
1318,20000896,33.9593,-118.1548,7,0,2000-01,14,2PT Field Goal,0.0
1323,20000896,34.0443,-118.2698,0,0,2000-01,0,2PT Field Goal,0.0
1324,20000896,33.9593,-118.2208,11,0,2000-01,9,2PT Field Goal,1.0
1325,20000896,34.0373,-118.3468,7,0,2000-01,7,2PT Field Goal,1.0
1326,20000896,33.9973,-118.2118,3,0,2000-01,7,2PT Field Goal,0.0
1327,20000896,34.0443,-118.2698,2,0,2000-01,0,2PT Field Goal,1.0
1328,20000896,33.8583,-118.3468,0,0,2000-01,20,2PT Field Goal,0.0
1329,20000896,33.8813,-118.1968,0,0,2000-01,17,2PT Field Goal,1.0
1330,20000896,34.0423,-118.1758,4,0,2000-01,9,2PT Field Goal,1.0
1331,20000896,33.9193,-118.1428,4,0,2000-01,17,2PT Field Goal,1.0
1332,20000896,33.8753,-118.2758,3,0,2000-01,16,2PT Field Goal,0.0
1333,20000896,34.0443,-118.2698,1,0,2000-01,0,2PT Field Goal,1.0
1335,20000936,33.9303,-118.1378,6,0,2000-01,17,2PT Field Goal,1.0
1336,20000936,34.0443,-118.2698,4,0,2000-01,0,2PT Field Goal,1.0
1337,20000936,34.0103,-118.4418,0,0,2000-01,17,2PT Field Goal,0.0
1338,20000936,33.8313,-118.1168,3,0,2000-01,26,3PT Field Goal,0.0
1339,20000936,33.9813,-118.4268,3,0,2000-01,16,2PT Field Goal,0.0
1340,20000936,33.9533,-118.1508,2,0,2000-01,14,2PT Field Goal,1.0
1341,20000936,33.8813,-118.2518,2,0,2000-01,16,2PT Field Goal,0.0
1342,20000936,33.8963,-118.0578,10,0,2000-01,25,3PT Field Goal,1.0
1343,20000936,33.9703,-118.1088,8,0,2000-01,17,2PT Field Goal,0.0
1344,20000936,33.9153,-118.3638,5,0,2000-01,15,2PT Field Goal,1.0
1345,20000936,33.9473,-118.4148,3,0,2000-01,17,2PT Field Goal,1.0
1346,20000936,33.9533,-118.4208,1,0,2000-01,17,2PT Field Goal,0.0
1347,20000936,34.0443,-118.2698,0,0,2000-01,0,2PT Field Goal,0.0
1348,20000936,33.9933,-118.2018,11,0,2000-01,8,2PT Field Goal,1.0
1349,20000936,33.9873,-118.2078,10,0,2000-01,8,2PT Field Goal,1.0
1350,20000936,33.9873,-118.4358,9,0,2000-01,17,2PT Field Goal,1.0
1352,20000936,33.8923,-118.1928,6,0,2000-01,17,2PT Field Goal,0.0
1353,20000936,33.8813,-118.1658,4,0,2000-01,19,2PT Field Goal,1.0
1354,20000936,34.0443,-118.2698,3,0,2000-01,0,2PT Field Goal,1.0
1355,20000936,33.9093,-118.3938,3,0,2000-01,18,2PT Field Goal,0.0
1356,20000936,34.0443,-118.2698,2,0,2000-01,0,2PT Field Goal,0.0
1357,20000936,33.7703,-118.3638,1,0,2000-01,28,3PT Field Goal,0.0
1358,20000936,33.9973,-118.4058,0,0,2000-01,14,2PT Field Goal,0.0
1359,20000936,33.9973,-118.3198,0,0,2000-01,6,2PT Field Goal,1.0
1360,20000936,33.9533,-118.1928,4,0,2000-01,11,2PT Field Goal,1.0
1361,20000936,33.9973,-118.1088,3,0,2000-01,16,2PT Field Goal,1.0
1362,20000936,33.9533,-118.2228,0,0,2000-01,10,2PT Field Goal,1.0
1363,20000942,34.0443,-118.2588,8,0,2000-01,1,2PT Field Goal,1.0
1364,20000942,34.0503,-118.2588,4,0,2000-01,1,2PT Field Goal,1.0
1365,20000942,34.0443,-118.3138,0,0,2000-01,4,2PT Field Goal,0.0
1366,20000942,33.9873,-118.2668,0,0,2000-01,5,2PT Field Goal,1.0
1367,20000942,33.9743,-118.4988,1,0,2000-01,23,3PT Field Goal,0.0
1368,20000942,34.0503,-118.3708,0,0,2000-01,10,2PT Field Goal,1.0
1369,20000942,33.8483,-118.2668,0,0,2000-01,19,2PT Field Goal,0.0
1370,20000942,33.8103,-118.1718,0,0,2000-01,25,3PT Field Goal,1.0
1371,20000942,34.0353,-118.2228,9,0,2000-01,4,2PT Field Goal,0.0
1372,20000942,34.0353,-118.4148,7,0,2000-01,14,2PT Field Goal,0.0
1374,20000942,33.8483,-118.1808,3,0,2000-01,21,2PT Field Goal,1.0
1376,20000942,34.0353,-118.2588,0,0,2000-01,1,2PT Field Goal,1.0
1377,20000942,34.0023,-118.2458,0,0,2000-01,4,2PT Field Goal,0.0
1378,20000942,33.8443,-118.2668,11,0,2000-01,20,2PT Field Goal,0.0
1379,20000942,33.9973,-118.2378,11,0,2000-01,5,2PT Field Goal,1.0
1381,20000958,33.9893,-118.3348,10,0,2000-01,8,2PT Field Goal,0.0
1383,20000958,34.0443,-118.2698,11,0,2000-01,0,2PT Field Goal,0.0
1384,20000958,34.0443,-118.4148,7,0,2000-01,14,2PT Field Goal,0.0
1386,20000958,33.8503,-118.2928,5,0,2000-01,19,2PT Field Goal,0.0
1387,20000958,33.9893,-118.4358,2,0,2000-01,17,2PT Field Goal,0.0
1388,20000958,33.9953,-118.2708,10,0,2000-01,4,2PT Field Goal,0.0
1389,20000958,34.0823,-118.4208,9,0,2000-01,15,2PT Field Goal,0.0
1390,20000958,34.0823,-118.1298,8,0,2000-01,14,2PT Field Goal,1.0
1391,20000958,33.9003,-118.1238,3,0,2000-01,20,2PT Field Goal,0.0
1392,20000958,33.7893,-118.2778,9,0,2000-01,25,3PT Field Goal,0.0
1393,20000958,33.8903,-118.2078,9,0,2000-01,16,2PT Field Goal,0.0
1394,20000958,33.9073,-118.0878,3,0,2000-01,22,2PT Field Goal,1.0
1395,20000958,34.0443,-118.2698,2,0,2000-01,0,2PT Field Goal,1.0
1396,20000958,34.0763,-118.3848,2,0,2000-01,11,2PT Field Goal,0.0
1397,20000958,34.0233,-118.1088,1,0,2000-01,16,2PT Field Goal,0.0
1398,20000965,33.9833,-118.1378,7,0,2000-01,14,2PT Field Goal,0.0
1400,20000965,34.0443,-118.2698,11,0,2000-01,0,2PT Field Goal,1.0
1401,20000965,33.9893,-118.2018,10,0,2000-01,8,2PT Field Goal,0.0
1402,20000965,34.0443,-118.2698,8,0,2000-01,0,2PT Field Goal,0.0
1404,20000965,34.0443,-118.2698,5,0,2000-01,0,2PT Field Goal,1.0
1405,20000965,33.9933,-118.2708,4,0,2000-01,5,2PT Field Goal,1.0
1406,20000965,34.0443,-118.3708,3,0,2000-01,10,2PT Field Goal,0.0
1407,20000965,33.9783,-118.4628,1,0,2000-01,20,2PT Field Goal,1.0
1408,20000965,34.0443,-118.2698,10,0,2000-01,0,2PT Field Goal,1.0
1409,20000965,34.0273,-118.3408,10,0,2000-01,7,2PT Field Goal,0.0
1410,20000965,34.0443,-118.2698,6,0,2000-01,0,2PT Field Goal,1.0
1411,20000965,34.0103,-118.2308,5,0,2000-01,5,2PT Field Goal,0.0
1412,20000965,34.0043,-118.1168,4,0,2000-01,15,2PT Field Goal,0.0
1413,20000965,33.9893,-118.2858,3,0,2000-01,5,2PT Field Goal,0.0
1414,20000965,34.0373,-118.3138,9,0,2000-01,4,2PT Field Goal,1.0
1415,20000965,34.0443,-118.2698,1,0,2000-01,0,2PT Field Goal,0.0
1416,20000965,34.0443,-118.2698,1,0,2000-01,0,2PT Field Goal,0.0
1417,20000965,34.0313,-118.1298,1,0,2000-01,14,2PT Field Goal,0.0
1418,20000965,34.0443,-118.2698,0,0,2000-01,0,2PT Field Goal,1.0
1419,20000965,33.8943,-118.2588,0,0,2000-01,15,2PT Field Goal,0.0
1420,20000981,33.9343,-118.1378,10,0,2000-01,17,2PT Field Goal,0.0
1421,20000981,34.0503,-118.2018,8,0,2000-01,6,2PT Field Goal,1.0
1422,20000981,33.8443,-118.2518,7,0,2000-01,20,2PT Field Goal,0.0
1423,20000981,33.9893,-118.1448,3,0,2000-01,13,2PT Field Goal,0.0
1424,20000981,33.8843,-118.2228,8,0,2000-01,16,2PT Field Goal,0.0
1425,20000981,34.0443,-118.2698,7,0,2000-01,0,2PT Field Goal,0.0
1426,20000981,34.0443,-118.2698,2,0,2000-01,0,2PT Field Goal,0.0
1427,20000981,34.0503,-118.1718,1,0,2000-01,9,2PT Field Goal,0.0
1429,20000981,33.9623,-118.1238,9,0,2000-01,16,2PT Field Goal,1.0
1430,20000981,33.9453,-118.1718,7,0,2000-01,13,2PT Field Goal,1.0
1431,20000981,33.9953,-118.3788,4,0,2000-01,11,2PT Field Goal,0.0
1432,20000981,34.0023,-118.1298,4,0,2000-01,14,2PT Field Goal,0.0
1433,20000981,34.0443,-118.2698,9,0,2000-01,0,2PT Field Goal,1.0
1435,20001059,33.8813,-118.2478,9,0,2000-01,16,2PT Field Goal,0.0
1436,20001059,33.7913,-118.1758,4,0,2000-01,26,3PT Field Goal,0.0
1437,20001059,33.7743,-118.3468,2,0,2000-01,28,3PT Field Goal,0.0
1438,20001059,33.9323,-118.1358,1,0,2000-01,17,2PT Field Goal,0.0
1439,20001121,34.0043,-118.3808,10,0,2000-01,11,2PT Field Goal,0.0
1440,20001121,34.0523,-118.3958,10,0,2000-01,12,2PT Field Goal,1.0
1441,20001121,33.9363,-118.1068,6,0,2000-01,19,2PT Field Goal,1.0
1442,20001121,33.8923,-118.1848,5,0,2000-01,17,2PT Field Goal,1.0
1443,20001121,33.9433,-118.1278,5,0,2000-01,17,2PT Field Goal,1.0
1445,20001121,34.0523,-118.4108,3,0,2000-01,14,2PT Field Goal,1.0
1446,20001121,34.0043,-118.3958,1,0,2000-01,13,2PT Field Goal,0.0
1447,20001121,34.0213,-118.4168,7,0,2000-01,14,2PT Field Goal,0.0
1449,20001121,34.0463,-118.1008,5,0,2000-01,16,2PT Field Goal,1.0
1450,20001121,33.8523,-118.3178,2,0,2000-01,19,2PT Field Goal,0.0
1451,20001121,33.9263,-118.1358,0,0,2000-01,17,2PT Field Goal,0.0
1452,20001121,33.9593,-118.3958,11,0,2000-01,15,2PT Field Goal,0.0
1453,20001136,33.9133,-118.1428,10,0,2000-01,18,2PT Field Goal,1.0
1454,20001136,33.9873,-118.2628,9,0,2000-01,5,2PT Field Goal,0.0
1455,20001136,33.8883,-118.1698,8,0,2000-01,18,2PT Field Goal,0.0
1456,20001136,34.0443,-118.2698,7,0,2000-01,0,2PT Field Goal,1.0
1457,20001136,33.9263,-118.1638,5,0,2000-01,15,2PT Field Goal,0.0
1458,20001136,34.0443,-118.2698,4,0,2000-01,0,2PT Field Goal,1.0
1459,20001136,33.9263,-118.1358,4,0,2000-01,17,2PT Field Goal,1.0
1460,20001136,33.8923,-118.3808,1,0,2000-01,18,2PT Field Goal,0.0
1461,20001136,33.9193,-118.1638,10,0,2000-01,16,2PT Field Goal,1.0
1462,20001136,33.9473,-118.2968,10,0,2000-01,10,2PT Field Goal,0.0
1463,20001136,33.8883,-118.2688,9,0,2000-01,15,2PT Field Goal,1.0
1464,20001136,34.0443,-118.2698,8,0,2000-01,0,2PT Field Goal,1.0
1465,20001136,33.9363,-118.1698,7,0,2000-01,14,2PT Field Goal,0.0
1467,20001136,34.0523,-118.1428,5,0,2000-01,12,2PT Field Goal,1.0
1468,20001136,34.0313,-118.4298,4,0,2000-01,16,2PT Field Goal,0.0
1469,20001136,34.0443,-118.2698,2,0,2000-01,0,2PT Field Goal,0.0
1470,20001136,33.8523,-118.2878,2,0,2000-01,19,2PT Field Goal,1.0
1471,20001136,34.0593,-118.3958,2,0,2000-01,12,2PT Field Goal,1.0
1472,20001136,34.0443,-118.2698,1,0,2000-01,0,2PT Field Goal,1.0
1473,20001136,33.9093,-118.2348,1,0,2000-01,13,2PT Field Goal,1.0
1474,20001136,34.0313,-118.1148,0,0,2000-01,15,2PT Field Goal,0.0
1475,20001136,34.0443,-118.2698,9,0,2000-01,0,2PT Field Goal,0.0
1477,20001162,33.8813,-118.1358,5,0,2000-01,21,2PT Field Goal,0.0
1479,20001162,34.0733,-118.1278,10,0,2000-01,14,2PT Field Goal,1.0
1480,20001162,33.7703,-118.2558,9,0,2000-01,27,3PT Field Goal,0.0
1481,20001162,34.0443,-118.2698,8,0,2000-01,0,2PT Field Goal,1.0
1482,20001162,34.0443,-118.2698,1,0,2000-01,0,2PT Field Goal,0.0
1483,20001162,34.0443,-118.2698,0,0,2000-01,0,2PT Field Goal,0.0
1484,20001162,33.8373,-118.1968,10,0,2000-01,21,2PT Field Goal,0.0
1486,20001162,33.9093,-118.3388,7,0,2000-01,15,2PT Field Goal,0.0
1487,20001162,34.0443,-118.2698,6,0,2000-01,0,2PT Field Goal,0.0
1488,20001162,34.0443,-118.2698,5,0,2000-01,0,2PT Field Goal,1.0
1489,20001162,34.0443,-118.2698,4,0,2000-01,0,2PT Field Goal,1.0
1490,20001162,33.8883,-118.1758,3,0,2000-01,18,2PT Field Goal,1.0
1492,20001162,33.9263,-118.2688,0,0,2000-01,11,2PT Field Goal,0.0
1493,20001162,34.0373,-118.0288,11,0,2000-01,24,3PT Field Goal,0.0
1495,20001162,34.0443,-118.2698,4,0,2000-01,0,2PT Field Goal,1.0
1496,20001162,33.9323,-118.3538,3,0,2000-01,14,2PT Field Goal,1.0
1497,20001162,34.0523,-118.3748,3,0,2000-01,10,2PT Field Goal,0.0
1498,20001177,33.9193,-118.1148,7,0,2000-01,19,2PT Field Goal,1.0
1499,20001177,33.7913,-118.1968,5,0,2000-01,26,3PT Field Goal,1.0
1502,20001177,34.0443,-118.2698,7,0,2000-01,0,2PT Field Goal,1.0
1504,20001177,34.0043,-118.3178,5,0,2000-01,6,2PT Field Goal,0.0
1505,20001177,34.0443,-118.2698,5,0,2000-01,0,2PT Field Goal,0.0
1506,20001177,34.0463,-118.4108,11,0,2000-01,14,2PT Field Goal,0.0
1507,20001177,34.0443,-118.2698,6,0,2000-01,0,2PT Field Goal,1.0
1508,20001177,34.0443,-118.2698,6,0,2000-01,0,2PT Field Goal,1.0
1509,20001177,34.0463,-118.4298,4,0,2000-01,16,2PT Field Goal,0.0
1510,20001177,33.8523,-118.1008,3,0,2000-01,25,3PT Field Goal,0.0
1511,20100012,33.8753,-118.3538,10,0,2001-02,18,2PT Field Goal,0.0
1512,20100012,33.9153,-118.1848,10,0,2001-02,15,2PT Field Goal,1.0
1513,20100012,34.0443,-118.2698,9,0,2001-02,0,2PT Field Goal,1.0
1514,20100012,33.9093,-118.2328,7,0,2001-02,13,2PT Field Goal,0.0
1515,20100012,34.0293,-118.1968,6,0,2001-02,7,2PT Field Goal,0.0
1516,20100012,34.0443,-118.2698,5,0,2001-02,0,2PT Field Goal,1.0
1517,20100012,33.8753,-118.3828,0,0,2001-02,20,2PT Field Goal,1.0
1518,20100012,34.0443,-118.2698,10,0,2001-02,0,2PT Field Goal,1.0
1520,20100012,33.9363,-118.1698,4,0,2001-02,14,2PT Field Goal,0.0
1521,20100012,34.0443,-118.2698,0,0,2001-02,0,2PT Field Goal,1.0
1522,20100012,34.0443,-118.2698,0,0,2001-02,0,2PT Field Goal,0.0
1523,20100012,34.0233,-118.1108,10,0,2001-02,16,2PT Field Goal,0.0
1525,20100012,34.0443,-118.2698,8,0,2001-02,0,2PT Field Goal,1.0
1526,20100012,34.0443,-118.2698,7,0,2001-02,0,2PT Field Goal,0.0
1527,20100012,33.9533,-118.2398,5,0,2001-02,9,2PT Field Goal,0.0
1528,20100012,34.0443,-118.2698,3,0,2001-02,0,2PT Field Goal,0.0
1530,20100012,34.0443,-118.2698,0,0,2001-02,0,2PT Field Goal,1.0
1531,20100012,33.8293,-118.1408,0,0,2001-02,25,3PT Field Goal,1.0
1532,20100012,33.9473,-118.0748,5,0,2001-02,21,2PT Field Goal,0.0
1534,20100012,34.0443,-118.2698,3,0,2001-02,0,2PT Field Goal,1.0
1535,20100023,33.9153,-118.1468,8,0,2001-02,17,2PT Field Goal,1.0
1536,20100023,33.8603,-118.3828,7,0,2001-02,21,2PT Field Goal,1.0
1537,20100023,33.8443,-118.2878,5,0,2001-02,20,2PT Field Goal,0.0
1540,20100023,33.8203,-118.3678,11,0,2001-02,24,3PT Field Goal,0.0
1541,20100023,34.0443,-118.2698,10,0,2001-02,0,2PT Field Goal,1.0
1542,20100023,33.8733,-118.2628,4,0,2001-02,17,2PT Field Goal,0.0
1543,20100023,34.0523,-118.0898,9,0,2001-02,18,2PT Field Goal,0.0
1544,20100023,33.8963,-118.2738,6,0,2001-02,14,2PT Field Goal,1.0
1545,20100023,33.9033,-118.1168,6,0,2001-02,20,2PT Field Goal,0.0
1547,20100023,34.0483,-118.4458,2,0,2001-02,17,2PT Field Goal,1.0
1548,20100023,34.0653,-118.0898,1,0,2001-02,18,2PT Field Goal,1.0
1549,20100023,34.0443,-118.2698,0,0,2001-02,0,2PT Field Goal,1.0
1550,20100023,34.0653,-118.0748,0,0,2001-02,19,2PT Field Goal,0.0
1551,20100023,33.8033,-118.2478,0,0,2001-02,24,3PT Field Goal,1.0
1552,20100023,33.8143,-118.4038,10,0,2001-02,26,3PT Field Goal,0.0
1553,20100023,34.0593,-118.4548,9,0,2001-02,18,2PT Field Goal,0.0
1554,20100023,34.0143,-118.3028,4,0,2001-02,4,2PT Field Goal,0.0
1556,20100023,34.0653,-118.4108,1,0,2001-02,14,2PT Field Goal,0.0
1557,20100033,34.0443,-118.2698,10,0,2001-02,0,2PT Field Goal,1.0
1558,20100033,34.0443,-118.2698,7,0,2001-02,0,2PT Field Goal,1.0
1560,20100033,34.0443,-118.2698,10,0,2001-02,0,2PT Field Goal,0.0
1561,20100033,33.9933,-118.2688,10,0,2001-02,5,2PT Field Goal,1.0
1562,20100033,33.9263,-118.1318,10,0,2001-02,18,2PT Field Goal,1.0
1564,20100033,33.8863,-118.1758,3,0,2001-02,18,2PT Field Goal,1.0
1566,20100033,34.0443,-118.2698,8,0,2001-02,0,2PT Field Goal,1.0
1567,20100033,33.9723,-118.1968,7,0,2001-02,10,2PT Field Goal,1.0
1568,20100033,34.0293,-118.3678,6,0,2001-02,9,2PT Field Goal,0.0
1569,20100033,34.0443,-118.2698,6,0,2001-02,0,2PT Field Goal,0.0
1570,20100033,34.0443,-118.2698,6,0,2001-02,0,2PT Field Goal,1.0
1571,20100051,34.0443,-118.2698,7,0,2001-02,0,2PT Field Goal,1.0
1572,20100051,33.9363,-118.1548,6,0,2001-02,15,2PT Field Goal,0.0
1573,20100051,33.9153,-118.1908,1,0,2001-02,15,2PT Field Goal,1.0
1575,20100051,33.9323,-118.1688,11,0,2001-02,15,2PT Field Goal,0.0
1576,20100051,34.0333,-118.1258,8,0,2001-02,14,2PT Field Goal,1.0
1577,20100051,33.9533,-118.3748,6,0,2001-02,13,2PT Field Goal,0.0
1578,20100051,33.8523,-118.3828,4,0,2001-02,22,2PT Field Goal,0.0
1579,20100051,34.0443,-118.2698,3,0,2001-02,0,2PT Field Goal,1.0
1580,20100051,33.8463,-118.2688,10,0,2001-02,19,2PT Field Goal,0.0
1581,20100051,34.0443,-118.2698,8,0,2001-02,0,2PT Field Goal,1.0
1582,20100051,34.0443,-118.2698,6,0,2001-02,0,2PT Field Goal,1.0
1583,20100051,33.8863,-118.2058,3,0,2001-02,17,2PT Field Goal,1.0
1584,20100051,33.9113,-118.1568,10,0,2001-02,17,2PT Field Goal,1.0
1585,20100051,34.0183,-118.0978,9,0,2001-02,17,2PT Field Goal,1.0
1586,20100051,33.8883,-118.3998,7,0,2001-02,20,2PT Field Goal,0.0
1587,20100051,33.9113,-118.3848,6,0,2001-02,17,2PT Field Goal,1.0
1588,20100051,33.8943,-118.1198,6,0,2001-02,21,2PT Field Goal,1.0
1589,20100051,34.0253,-118.0768,5,0,2001-02,19,2PT Field Goal,1.0
1590,20100051,34.0253,-118.2898,1,0,2001-02,2,2PT Field Goal,1.0
1592,20100083,33.8463,-118.2668,11,0,2001-02,19,2PT Field Goal,0.0
1593,20100083,34.0443,-118.2698,5,0,2001-02,0,2PT Field Goal,0.0
1595,20100083,33.8753,-118.3848,5,0,2001-02,20,2PT Field Goal,0.0
1596,20100083,33.9763,-118.4208,3,0,2001-02,16,2PT Field Goal,0.0
1597,20100083,33.8863,-118.1448,9,0,2001-02,20,2PT Field Goal,1.0
1598,20100083,33.9593,-118.2858,5,0,2001-02,8,2PT Field Goal,0.0
1599,20100083,34.0443,-118.2698,0,0,2001-02,0,2PT Field Goal,1.0
1600,20100083,33.8523,-118.0938,0,0,2001-02,26,3PT Field Goal,1.0
1601,20100083,34.0403,-118.4268,9,0,2001-02,15,2PT Field Goal,0.0
1602,20100083,34.0443,-118.2698,8,0,2001-02,0,2PT Field Goal,1.0
1603,20100083,34.0443,-118.2698,4,0,2001-02,0,2PT Field Goal,1.0
1604,20100083,33.8793,-118.1718,1,0,2001-02,19,2PT Field Goal,0.0
1606,20100083,33.4563,-118.4148,0,0,2001-02,60,3PT Field Goal,0.0
1607,20100097,34.0043,-118.2688,9,0,2001-02,4,2PT Field Goal,1.0
1608,20100097,33.8483,-118.1998,9,0,2001-02,20,2PT Field Goal,1.0
1609,20100097,34.0183,-118.2138,8,0,2001-02,6,2PT Field Goal,1.0
1610,20100097,33.9623,-118.4128,11,0,2001-02,16,2PT Field Goal,0.0
1612,20100097,33.8653,-118.2838,7,0,2001-02,17,2PT Field Goal,1.0
1613,20100097,33.9173,-118.4058,0,0,2001-02,18,2PT Field Goal,0.0
1615,20100097,34.0443,-118.2418,10,0,2001-02,2,2PT Field Goal,1.0
1616,20100097,33.9113,-118.3848,8,0,2001-02,17,2PT Field Goal,1.0
1617,20100097,33.8713,-118.1928,4,0,2001-02,18,2PT Field Goal,0.0
1618,20100097,34.0443,-118.2698,4,0,2001-02,0,2PT Field Goal,1.0
1619,20100097,34.0063,-118.2648,3,0,2001-02,3,2PT Field Goal,0.0
1621,20100119,33.9893,-118.1028,6,0,2001-02,17,2PT Field Goal,0.0
1622,20100119,34.0443,-118.2698,3,0,2001-02,0,2PT Field Goal,1.0
1623,20100119,33.9243,-118.1618,2,0,2001-02,16,2PT Field Goal,0.0
1624,20100119,34.0023,-118.3408,0,0,2001-02,8,2PT Field Goal,0.0
1625,20100119,34.0023,-118.2588,7,0,2001-02,4,2PT Field Goal,1.0
1627,20100119,33.9453,-118.1258,2,0,2001-02,17,2PT Field Goal,1.0
1628,20100119,33.9283,-118.1948,0,0,2001-02,13,2PT Field Goal,1.0
1629,20100119,33.9073,-118.2308,11,0,2001-02,14,2PT Field Goal,1.0
1631,20100119,33.9173,-118.1028,8,0,2001-02,20,2PT Field Goal,1.0
